#"+EI Scan (rt: 4.998-5.115 min, 21 scans) JWH-018-6.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1900,3105.71435546875
1,41.0800,68247.3515625
2,42.1500,7778.3818359375
3,43.0900,133972.421875
4,44.0800,4696.04736328125
5,44.8861,23.7778205871582
6,44.9821,34.2521820068359
7,46.8363,7.53708648681641
8,46.9431,26.3840942382813
9,48.2300,7.64331722259521
10,49.0400,40.6829528808594
11,49.1500,100.108047485352
12,50.0400,3739.462890625
13,51.0393,11349.46484375
14,51.9400,92.2852935791016
15,52.0600,3419.18383789063
16,53.0172,663.8203125
17,53.0700,4670.60009765625
18,53.9693,139.250213623047
19,54.1400,1022.08367919922
20,55.0799,20902.076171875
21,55.8841,15.5836772918701
22,56.0100,554.725708007813
23,56.0700,1029.263671875
24,57.0036,496.960327148438
25,57.1088,118.827987670898
26,57.9600,21.1336154937744
27,58.0509,32.6428909301758
28,58.2457,4.76265907287598
29,59.0279,359.183715820313
30,59.8885,46.6922645568848
31,60.0557,26.4214096069336
32,60.8400,39.4626045227051
33,60.9800,345.452331542969
34,61.1100,136.115173339844
35,62.0300,5510.6015625
36,63.0300,13644.9521484375
37,63.9311,99.8034896850586
38,64.0300,2679.24682617188
39,65.0300,3696.62817382813
40,65.8600,13.1039876937866
41,66.0000,439.056396484375
42,66.1200,126.332672119141
43,67.0304,1289.91577148438
44,67.9200,55.3589401245117
45,68.0800,199.82438659668
46,69.0285,1033.34729003906
47,69.0802,1648.34655761719
48,70.0000,122.625419616699
49,70.1100,220.923202514648
50,70.2400,49.302303314209
51,71.0900,3597.60498046875
52,71.9400,59.7385139465332
53,72.0500,216.056945800781
54,73.0416,647.821472167969
55,74.0400,9538.9814453125
56,75.0300,30780.69921875
57,76.0499,25381.80859375
58,77.0486,69336.0234375
59,78.0367,11591.9169921875
60,79.0231,1649.9052734375
61,79.8882,87.4269256591797
62,80.0388,98.5061187744141
63,80.1700,12.3043460845947
64,80.9600,307.373046875
65,81.0569,232.108947753906
66,81.4900,50.5072021484375
67,81.6700,93.0430526733398
68,81.8000,97.0675430297852
69,81.9212,54.384147644043
70,82.0548,21.1486930847168
71,82.2000,63.537712097168
72,82.3200,9.25576591491699
73,82.5300,10.2224884033203
74,82.6700,8.56387424468994
75,82.8329,20.8011875152588
76,82.9430,90.1744003295898
77,83.1783,36.3006248474121
78,83.5100,8.36302185058594
79,83.7600,9.26547718048096
80,83.9500,71.934700012207
81,84.0800,61.1454429626465
82,84.7700,28.821756362915
83,84.8946,34.0604782104492
84,85.0383,254.203643798828
85,85.1503,72.6457748413086
86,86.0300,3641.05029296875
87,87.0200,9494.224609375
88,88.0400,17017.2890625
89,89.0400,54746.3515625
90,90.0300,8235.732421875
91,90.9891,503.044525146484
92,91.0400,1928.64599609375
93,91.8200,14.3803405761719
94,91.9800,307.031616210938
95,92.1200,71.3812408447266
96,92.9268,85.2843933105469
97,93.1340,117.076751708984
98,93.3300,89.6585464477539
99,93.5100,374.069976806641
100,93.7100,559.128784179688
101,93.8200,318.851287841797
102,94.0000,159.584442138672
103,94.2900,27.1346206665039
104,94.4600,1663.40563964844
105,94.5500,1047.96740722656
106,95.2100,58.0633850097656
107,95.2900,50.8787269592285
108,95.4600,76.802848815918
109,95.6000,55.3782768249512
110,95.7700,75.1792373657227
111,95.9111,36.9202041625977
112,96.0200,8.3294563293457
113,96.1600,7.5395450592041
114,96.8592,93.4468536376953
115,97.0229,143.004104614258
116,97.2000,12.4048433303833
117,97.9500,413.986419677734
118,98.0100,2749.07421875
119,99.0300,5192.4970703125
120,100.0300,6536.22265625
121,100.0800,2064.62548828125
122,101.0500,73785.328125
123,102.0400,83880.6875
124,103.0500,26382.126953125
125,104.0300,3991.37573242188
126,104.8400,38.0032424926758
127,104.9700,118.738899230957
128,105.0600,289.641876220703
129,105.2100,144.466354370117
130,105.3100,197.62678527832
131,105.8400,317.014465332031
132,106.0000,51.7924003601074
133,106.2200,57.5967025756836
134,106.4400,308.505706787109
135,106.5300,4291.41064453125
136,106.6612,112.831413269043
137,106.9778,197.182067871094
138,107.0900,97.9264221191406
139,107.2600,307.134399414063
140,107.4400,610.625854492188
141,107.5500,488.004943847656
142,107.6200,262.551025390625
143,107.9600,16.1705589294434
144,108.2900,243.775833129883
145,108.4600,486.234710693359
146,108.6900,111.172645568848
147,108.8143,95.7347717285156
148,108.9114,683.8330078125
149,109.9700,638.87548828125
150,110.0777,148.685836791992
151,111.0200,1494.37048339844
152,111.9200,35.6497497558594
153,112.0200,378.387908935547
154,112.0700,1128.24475097656
155,112.1800,1566.42077636719
156,113.0400,16736.234375
157,114.0500,26448.544921875
158,115.0400,76606.9140625
159,116.0400,121856.8203125
160,117.0396,23687.509765625
161,118.0500,3934.72534179688
162,118.9408,478.028289794922
163,119.1200,1110.19165039063
164,119.2800,688.345458984375
165,119.4900,1014.15466308594
166,119.6700,442.1953125
167,120.5400,8511.47265625
168,120.5900,3583.2626953125
169,121.1300,212.4609375
170,121.6700,299.058135986328
171,121.8200,243.37419128418
172,121.9700,96.3142700195313
173,122.0700,45.5203056335449
174,122.1800,15.4346876144409
175,122.8171,15.3993425369263
176,122.9674,536.579956054688
177,123.0607,213.702728271484
178,123.8300,117.180557250977
179,123.9400,97.6646881103516
180,124.0600,503.610443115234
181,124.1800,33.8817367553711
182,124.3300,18.4501132965088
183,125.0700,10472.8955078125
184,126.0700,127061.890625
185,127.0500,660833.1875
186,128.0500,178228.34375
187,129.0500,81771.2734375
188,130.0600,59690.79296875
189,131.0499,9106.05859375
190,131.9300,70.0014877319336
191,132.0500,3125.74169921875
192,132.1200,1583.63427734375
193,132.3000,96.815788269043
194,132.8300,574.709899902344
195,132.9360,202.418762207031
196,133.1126,118.154266357422
197,133.2500,47.639949798584
198,133.4100,238.31819152832
199,133.5300,1668.76342773438
200,133.7100,552.567504882813
201,133.9300,43.7935791015625
202,134.0700,133.362030029297
203,134.3100,307.8916015625
204,134.5700,99.4307098388672
205,134.8300,177.247207641602
206,134.9076,950.7470703125
207,135.0574,738.899658203125
208,135.1790,751.968139648438
209,135.4100,343.751953125
210,135.5500,792.465698242188
211,135.6500,217.1865234375
212,135.7869,12.3366889953613
213,135.9810,120.754531860352
214,137.0126,4458.72802734375
215,138.0371,2447.78076171875
216,139.0599,21727.1796875
217,140.0300,1819.00988769531
218,140.0700,6528.6044921875
219,140.9885,4.00037956237793
220,141.2200,2297.49072265625
221,141.4400,16816.220703125
222,141.5400,9158.73046875
223,141.9700,842.074584960938
224,143.0500,30288.99609375
225,144.0400,318595.84375
226,145.0400,32713.427734375
227,146.0300,2615.57592773438
228,146.5900,10.0655860900879
229,146.7700,34.8747482299805
230,146.8718,35.2431335449219
231,147.0600,256.545623779297
232,147.1300,145.444702148438
233,147.4300,77.8144302368164
234,147.6800,90.5955963134766
235,147.7903,143.991851806641
236,147.9500,96.8753280639648
237,148.1400,119.883728027344
238,148.3600,113.856224060059
239,148.9204,356.312194824219
240,149.0300,1351.78210449219
241,149.1500,26.7195205688477
242,150.0500,6784.11474609375
243,151.0496,8284.0703125
244,152.0700,9698.02734375
245,153.0698,5119.86767578125
246,154.0800,15366.0595703125
247,155.0500,276300.90625
248,156.0499,45771.51953125
249,157.0597,9716.861328125
250,158.0499,9223.3896484375
251,158.9831,2040.3291015625
252,160.0115,788.252746582031
253,161.0350,1659.45678710938
254,161.0900,693.231872558594
255,162.0700,4121.6689453125
256,163.0594,10822.705078125
257,163.9671,181.459579467773
258,164.0700,5203.84521484375
259,165.0293,1816.38232421875
260,165.0800,3222.1298828125
261,165.9200,26.9509010314941
262,166.0800,2405.77001953125
263,166.1400,399.628021240234
264,167.0399,131367.78125
265,168.0500,21702.763671875
266,169.0087,1357.29479980469
267,169.0700,1835.13952636719
268,170.0800,19792.30859375
269,170.7570,65.5818786621094
270,170.9100,2482.79614257813
271,171.0387,1752.79650878906
272,171.9800,586.5
273,172.0600,1047.51733398438
274,172.7890,8.02350807189941
275,172.9700,218.831420898438
276,173.0700,728.144592285156
277,174.0700,5605.705078125
278,175.0600,3907.51782226563
279,175.2000,94.4819183349609
280,176.0500,7056.41943359375
281,176.9792,736.275390625
282,177.0600,1803.17797851563
283,178.0198,965.873291015625
284,178.0900,1050.59436035156
285,178.9139,49.6074867248535
286,179.0402,1058.73449707031
287,179.8700,53.565071105957
288,179.9900,415.396423339844
289,180.1000,744.386291503906
290,181.0300,2538.84545898438
291,182.0200,1182.60363769531
292,182.1300,269.603668212891
293,182.9997,339.365631103516
294,183.0900,759.014282226563
295,184.0800,6854.4091796875
296,185.0600,3478.05834960938
297,186.1100,34207.84375
298,187.0698,24270.876953125
299,188.0700,12521.451171875
300,189.0800,20354.783203125
301,190.0700,5642.54345703125
302,191.0403,1266.62817382813
303,191.8629,42.6585350036621
304,191.9900,329.968872070313
305,192.0700,234.755584716797
306,192.9600,608.539123535156
307,193.0900,206.936767578125
308,193.9285,230.837203979492
309,194.0203,259.270629882813
310,194.1700,50.5428771972656
311,194.9467,205.290649414063
312,195.0371,155.468643188477
313,195.8374,15.2337608337402
314,195.9505,169.977096557617
315,196.0700,399.563537597656
316,196.9754,535.345336914063
317,197.0974,213.03645324707
318,198.0698,2863.35473632813
319,199.0473,3317.81958007813
320,200.0700,11282.046875
321,201.0700,7106.86767578125
322,201.1500,97.3942184448242
323,202.0799,10693.9130859375
324,203.0696,3305.42919921875
325,204.0000,179.995391845703
326,204.0700,865.261047363281
327,204.2000,65.9370040893555
328,204.9213,6.63924026489258
329,205.0400,753.858215332031
330,205.1700,14.2744169235229
331,205.8400,11.993803024292
332,205.9600,129.073547363281
333,206.1000,254.007278442383
334,206.9718,286.448486328125
335,207.0588,239.33219909668
336,207.8900,30.7361392974854
337,208.0353,245.43310546875
338,208.8206,38.9215621948242
339,208.9700,259.908325195313
340,209.1028,153.267105102539
341,210.0600,1133.79235839844
342,211.0628,12779.255859375
343,212.0895,15346.5615234375
344,213.1098,93352.984375
345,214.1300,672288.8125
346,215.1200,178369.359375
347,216.1086,25091.943359375
348,217.0744,4264.181640625
349,218.0595,950.512878417969
350,218.2200,18.774543762207
351,218.9691,1066.04602050781
352,219.8595,47.2020492553711
353,219.9782,278.871398925781
354,220.8221,38.9029769897461
355,220.9481,54.8489151000977
356,221.0259,115.04125213623
