#"+EI Scan (rt: 8.350-8.461 min, 20 scans) R5M6.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,17.8754272460938
1,41.1,7727.46337890625
2,42.0,78.7536468505859
3,42.1,785.617980957031
4,43.1,16419.494140625
5,44.0,800.619079589844
6,44.8,17.6401481628418
7,45.0,66.8329391479492
8,45.1,30.4081230163574
9,45.9,13.2362365722656
10,46.1,5.64087343215942
11,47.1,89.00244140625
12,48.8,20.1355094909668
13,49.1,16.7527370452881
14,49.9,97.3614883422852
15,50.1,229.216430664063
16,51.0,613.253112792969
17,51.9,53.2956085205078
18,52.0,166.325912475586
19,52.1,102.421852111816
20,53.0,650.671447753906
21,53.9,24.7735862731934
22,54.0,86.9479522705078
23,54.2,114.107063293457
24,55.0,2576.80419921875
25,55.8,0.259071350097656
26,55.9,59.0407028198242
27,56.0,32.8987579345703
28,56.2,15.2959146499634
29,57.0,147.908752441406
30,57.2,19.1600856781006
31,57.8,20.344841003418
32,58.0,74.9024200439453
33,58.2,16.6025619506836
34,59.0,1181.28515625
35,60.1,15.7554626464844
36,60.2,10.2309799194336
37,61.0,60.7382011413574
38,61.8,135.484237670898
39,62.0,335.719573974609
40,62.1,114.173858642578
41,63.0,1180.31689453125
42,63.1,212.139556884766
43,63.9,85.6257705688477
44,64.0,316.663879394531
45,64.1,69.8767776489258
46,64.2,16.4955024719238
47,64.8,86.3461685180664
48,65.0,343.128692626953
49,65.9,81.8147735595703
50,66.1,24.4633598327637
51,67.0,100.786643981934
52,67.1,112.425582885742
53,68.0,21.2459354400635
54,68.1,18.0308227539063
55,69.0,208.134643554688
56,69.1,231.736175537109
57,69.7,8.71974277496338
58,69.8,17.5191040039063
59,69.9,28.6485977172852
60,70.0,39.516227722168
61,70.3,22.7634010314941
62,70.8,12.78431224823
63,70.9,74.7125244140625
64,71.1,455.082763671875
65,71.8,2.35908651351929
66,72.1,51.9294052124023
67,73.0,922.123291015625
68,73.9,63.3894462585449
69,74.0,682.576538085938
70,75.0,1556.64807128906
71,76.0,1659.04248046875
72,76.1,35.3536224365234
73,77.0,3521.7353515625
74,78.0,1680.01416015625
75,79.0,109.133224487305
76,79.1,240.307723999023
77,79.8,22.1749153137207
78,81.0,187.277099609375
79,81.8,90.2103958129883
80,82.0,55.1212310791016
81,82.8,28.6342735290527
82,83.1,78.9884872436523
83,84.0,10.517240524292
84,84.2,14.3262310028076
85,85.0,44.9886283874512
86,85.7,21.4613780975342
87,85.9,33.9742050170898
88,86.0,378.604064941406
89,86.9,1.42584228515625
90,87.0,904.045715332031
91,87.1,89.6107559204102
92,88.0,3755.09814453125
93,89.0,4531.033203125
94,90.0,562.87060546875
95,90.1,231.346496582031
96,90.9,123.694847106934
97,91.1,176.913696289063
98,91.7,9.78818893432617
99,92.0,34.8622703552246
100,92.1,70.8650207519531
101,92.6,23.3772068023682
102,93.0,18.1210784912109
103,93.1,77.1441497802734
104,93.3,41.1584129333496
105,93.5,68.0908203125
106,93.6,66.6083374023438
107,93.7,49.5061111450195
108,93.9,80.732780456543
109,94.1,17.0075035095215
110,94.2,144.73371887207
111,94.4,247.643188476563
112,94.5,163.248611450195
113,94.6,62.854362487793
114,94.8,168.910995483398
115,95.2,43.1211624145508
116,95.3,25.3397006988525
117,95.5,46.3568344116211
118,95.6,47.9832801818848
119,95.8,92.7728576660156
120,96.1,55.1815757751465
121,96.8,62.4809837341309
122,97.1,24.2818260192871
123,97.8,73.7714157104492
124,97.9,110.820114135742
125,98.1,108.684158325195
126,98.8,16.0492725372314
127,98.9,220.101364135742
128,99.1,102.28923034668
129,99.2,31.0509948730469
130,99.5,38.9281578063965
131,99.7,7.56506729125977
132,99.8,72.6535110473633
133,99.9,148.105194091797
134,100.1,613.071105957031
135,100.3,41.0932350158691
136,101.0,3327.703125
137,102.0,7073.56787109375
138,102.9,89.2109451293945
139,103.0,2433.25268554688
140,103.8,55.3550300598145
141,104.0,297.908813476563
142,104.1,162.70100402832
143,104.9,131.699798583984
144,105.0,59.7522964477539
145,105.3,18.1838130950928
146,105.5,33.9509048461914
147,105.7,44.4059066772461
148,105.9,53.2194671630859
149,106.1,39.9772644042969
150,106.2,91.0457916259766
