#"+EI Scan (rt: 10.256-10.506 min, 44 scans) CM3-MIX7-5.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,146.771301269531
1,41.0,245.267044067383
2,41.1,112.713653564453
3,41.8,3.73972177505493
4,42.0,10.2815141677856
5,42.9,1.45512533187866
6,43.0,42.4851608276367
7,43.1,48.5334968566895
8,43.6,4.4539475440979
9,44.0,270.781005859375
10,44.7,4.44801712036133
11,44.9,37.7922134399414
12,45.0,37.5914840698242
13,45.9,8.28969478607178
14,46.1,6.97335720062256
15,47.1,16.0572834014893
16,48.9,57.8322143554688
17,49.1,68.611083984375
18,49.9,70.4557952880859
19,50.0,1098.50610351563
20,50.1,475.747802734375
21,51.0,3074.8779296875
22,51.9,48.6329383850098
23,52.0,446.102661132813
24,52.1,199.726516723633
25,52.8,9.4248628616333
26,52.9,32.3105621337891
27,53.0,284.905181884766
28,53.8,13.6538553237915
29,54.0,9.96755409240723
30,54.2,19.9904117584229
31,54.7,3.68781185150146
32,54.8,1.20774078369141
33,55.0,82.8462524414063
34,55.1,45.0735473632813
35,55.8,16.1743659973145
36,56.0,77.355842590332
37,56.1,32.5347518920898
38,56.3,4.7318000793457
39,57.0,1326.12023925781
40,57.1,1680.15344238281
41,57.7,18.5158615112305
42,57.8,35.6683235168457
43,58.0,288.424163818359
44,58.2,25.7773818969727
45,59.0,3536.23950195313
46,59.8,30.4235801696777
47,59.9,146.779541015625
48,60.1,42.6880722045898
49,60.9,218.049743652344
50,61.0,290.635894775391
51,61.1,137.184310913086
52,61.2,13.2647409439087
53,62.0,5047.83642578125
54,63.0,12255.8916015625
55,64.0,659.006713867188
56,64.1,1742.333984375
57,65.0,1753.10375976563
58,65.1,3553.68823242188
59,65.9,59.0809593200684
60,66.0,244.689743041992
61,66.1,138.928802490234
62,66.9,36.0352401733398
63,67.1,33.6437149047852
64,67.2,9.00961399078369
65,67.8,22.5349407196045
66,67.9,53.9678192138672
67,68.0,43.4791870117188
68,68.1,7.27338600158691
69,68.9,38.5433807373047
70,69.0,302.525604248047
71,69.1,5.27321815490723
72,69.8,4.54794073104858
73,70.0,165.924545288086
74,70.1,177.45654296875
75,70.2,5.02972412109375
76,70.9,19.7434425354004
77,71.0,36.7441596984863
78,71.1,16.9285316467285
79,71.5,4.74274492263794
80,71.8,8.19505214691162
81,71.9,41.069694519043
82,72.0,14.7879724502563
83,72.2,25.6192016601563
84,72.4,18.9434452056885
85,73.0,807.373413085938
86,74.0,1806.33740234375
87,74.1,848.660888671875
88,75.0,6856.60986328125
89,76.0,2798.30688476563
90,76.1,33.3044815063477
91,77.0,4409.83154296875
92,78.0,869.350158691406
93,78.0,448.728271484375
94,78.8,75.0334777832031
95,78.9,66.2772216796875
96,79.0,87.1102447509766
97,79.2,2.90105056762695
98,79.7,1.72197163105011
99,79.9,25.7597141265869
100,80.0,60.040096282959
101,80.1,49.3151397705078
102,80.3,12.8059148788452
103,81.0,2073.35180664063
104,81.9,9.35766792297363
105,82.0,434.556793212891
106,82.2,558.708557128906
107,82.2,120.749382019043
108,83.0,42408.30859375
109,84.0,329.943084716797
110,84.0,2134.58740234375
111,84.8,4.88240814208984
112,85.0,190.931991577148
113,85.1,274.033294677734
114,86.0,954.650085449219
115,86.1,927.269592285156
116,87.0,1964.75695800781
117,87.1,2822.54516601563
118,88.0,6612.732421875
119,88.1,4378.96875
120,89.0,24781.607421875
121,90.0,1751.97766113281
122,90.1,1022.46612548828
123,90.9,117.446830749512
124,91.0,317.7021484375
125,91.9,32.4547691345215
126,92.1,13.5323181152344
127,92.9,65.8689727783203
128,93.1,49.9100914001465
129,93.2,22.0453453063965
130,93.8,33.1761512756348
131,93.9,205.031005859375
132,94.0,113.062141418457
133,94.1,16.8468647003174
134,94.8,22.4541473388672
135,94.9,337.259826660156
136,95.1,396.142791748047
137,95.9,102.947776794434
138,96.0,351.968658447266
139,96.1,198.683120727539
140,96.4,9.164137840271
141,96.9,44.2770118713379
142,97.0,237.368286132813
143,97.1,26.9046268463135
144,97.7,5.2849497795105
145,97.9,161.178405761719
146,98.0,515.085998535156
147,98.2,18.8410148620605
148,98.7,7.1074390411377
149,98.9,350.687133789063
150,99.0,317.666351318359
151,99.1,23.0701065063477
152,99.9,117.80736541748
153,100.0,422.077178955078
154,100.2,17.7473602294922
155,101.0,5099.630859375
156,102.0,1502.42236328125
157,102.1,1542.66931152344
158,102.9,174.898773193359
159,103.0,429.314575195313
160,103.1,137.558517456055
161,103.8,30.5613040924072
162,103.9,46.5912818908691
163,104.0,91.8474731445313
164,104.1,43.5595436096191
165,104.5,11.7611780166626
166,104.8,14.6557340621948
167,104.9,116.82381439209
168,105.0,178.137985229492
169,105.2,33.4342651367188
170,105.4,29.8416862487793
171,105.6,12.0464963912964
172,105.7,38.79052734375
173,105.8,56.3865928649902
174,106.0,156.182739257813
175,106.2,189.900817871094
176,106.3,34.1213531494141
177,107.0,8671.5283203125
178,107.1,86.2777862548828
179,108.2,9709.0302734375
180,108.3,355.111328125
181,109.1,522688.96875
182,110.0,40413.90625
183,111.0,1040.79077148438
184,111.1,874.666442871094
185,111.6,20.3570575714111
186,111.8,28.8050212860107
187,111.9,62.6675758361816
188,112.0,115.505638122559
189,112.2,46.2076530456543
190,112.3,56.2661170959473
191,112.9,162.988494873047
192,113.0,6569.82568359375
193,114.1,18307.318359375
194,115.1,147538.9375
195,116.0,16295.1123046875
196,116.9,57.2581787109375
197,117.0,1102.04736328125
198,117.8,32.5101928710938
199,117.9,55.4306030273438
200,118.0,69.9932632446289
201,118.1,8.04752159118652
202,118.6,4.51305913925171
203,118.7,5.75798797607422
204,118.9,47.3344230651855
205,119.0,65.6543350219727
206,119.8,31.0930004119873
207,119.9,188.332183837891
208,120.1,48.1617698669434
209,120.2,40.8165435791016
210,120.8,7.2016863822937
211,120.9,160.855499267578
212,121.0,115.073364257813
213,121.1,22.1595344543457
214,121.2,7.49697875976563
215,121.8,31.097957611084
216,122.0,230.418426513672
217,122.1,70.1861038208008
218,122.8,46.4051895141602
219,122.9,174.983489990234
220,123.0,82.3606185913086
221,123.7,12.4876136779785
222,123.8,18.7495498657227
223,123.9,41.5421905517578
224,124.1,9.79197597503662
225,124.3,4.44840049743652
226,124.5,11.8766012191772
227,124.6,15.7580051422119
228,124.8,72.2371368408203
229,124.9,199.630081176758
230,125.0,172.755142211914
231,125.1,66.0643844604492
232,126.0,921.687133789063
233,126.1,1146.52783203125
234,127.0,3115.5419921875
235,128.0,4465.9150390625
236,129.0,882.632873535156
237,129.1,726.735412597656
238,129.9,81.0770034790039
239,130.0,193.785140991211
240,130.1,81.4890365600586
241,130.8,15.696870803833
242,130.9,75.7520446777344
243,131.0,126.86506652832
244,131.1,8.02060890197754
245,131.7,9.28698635101318
246,131.9,42.8279914855957
247,132.0,42.7206153869629
248,132.1,37.527759552002
249,132.7,5.2015552520752
250,133.0,522.466247558594
251,133.0,116.761352539063
252,133.8,27.7035808563232
253,133.9,65.7900695800781
254,134.1,100.647537231445
255,134.2,13.4589357376099
256,134.6,6.51877880096436
257,134.9,173.793212890625
258,135.0,40.1591682434082
259,135.8,49.2895355224609
260,136.1,51.3167877197266
261,136.2,56.9194869995117
262,136.3,13.1156377792358
263,137.0,3738.46875
264,137.9,52.1968994140625
265,138.0,301.014190673828
266,138.1,68.9146423339844
267,138.9,199.613327026367
268,139.0,264.419464111328
269,139.7,13.947473526001
270,139.8,44.4825820922852
271,139.9,150.876159667969
272,140.1,41.7250709533691
273,140.3,5.05538034439087
274,141.0,395.704223632813
275,141.2,7.13772106170654
276,141.6,11.1782875061035
277,141.8,27.8135414123535
278,142.0,55.2860794067383
279,142.1,578.252563476563
280,142.2,593.322998046875
281,143.0,61143.9765625
282,144.0,2525.46875
283,144.0,6730.06103515625
284,145.0,954.939453125
285,145.1,115.535034179688
286,145.2,13.2632894515991
287,145.7,12.092134475708
288,145.9,244.312622070313
289,146.1,169.64208984375
290,146.9,59.4702072143555
291,147.0,100.99967956543
292,147.1,8.01083087921143
293,147.9,24.6878108978271
294,148.0,12.1368160247803
295,148.7,18.2110538482666
296,148.8,81.2726211547852
297,149.0,214.8701171875
298,149.1,43.6392402648926
299,149.8,64.6512985229492
300,150.0,279.075714111328
301,150.1,137.216049194336
302,150.9,11.965217590332
303,151.0,493.267181396484
304,151.1,187.328643798828
305,151.3,0.156830787658691
306,151.8,79.7373046875
307,152.0,270.390075683594
308,152.1,70.0417404174805
309,152.8,18.2062072753906
310,152.9,148.648529052734
311,153.1,59.2685012817383
312,153.8,24.5006351470947
313,154.0,75.7558898925781
314,154.1,27.1065979003906
315,155.0,909.429748535156
316,155.9,36.7881126403809
317,156.1,461.061676025391
318,156.1,70.3480911254883
319,156.9,269.604858398438
320,157.0,304.229309082031
321,157.5,5.91167163848877
322,157.8,19.2434234619141
323,157.9,158.932189941406
324,158.0,102.02074432373
325,158.2,1.18913948535919
326,159.0,1068.99536132813
327,159.9,174.128936767578
328,160.0,27.864574432373
329,160.9,134.399688720703
330,161.0,86.7974853515625
331,161.9,19.022834777832
332,162.0,57.203441619873
333,162.1,21.9407939910889
334,162.8,42.5375442504883
335,162.9,119.184509277344
336,163.0,195.905242919922
337,163.9,32.1723175048828
338,164.0,96.2721633911133
339,164.2,16.7852973937988
340,164.8,11.3538665771484
341,164.9,108.538017272949
342,165.1,74.0881118774414
343,165.8,17.9298534393311
344,166.0,24.3091716766357
345,166.2,9.70557022094727
346,166.7,9.7220983505249
347,166.9,214.122116088867
348,167.0,46.2152099609375
349,167.8,4.56287097930908
350,167.9,429.912048339844
351,168.1,210.022033691406
352,168.7,6.02747249603271
353,168.9,80.7749633789063
354,169.0,825.689758300781
355,169.1,176.898880004883
356,169.6,2.37184071540833
357,169.8,55.542797088623
358,170.0,525.230102539063
359,170.1,468.155792236328
360,170.5,7.39555501937866
361,170.8,2.80992126464844
362,170.9,88.0077438354492
363,171.0,278.903381347656
364,171.8,29.3699970245361
365,172.0,39.4901161193848
366,172.1,11.4697418212891
367,172.2,5.45308113098145
368,172.7,7.08882474899292
369,172.8,16.4381713867188
370,172.9,49.7256202697754
371,173.0,65.125114440918
372,173.1,20.0356426239014
373,173.8,12.1749362945557
374,173.9,223.698379516602
375,174.1,239.459075927734
376,174.2,60.8912925720215
377,174.8,7.68893480300903
378,175.0,770.661865234375
379,175.1,883.881652832031
380,176.0,394.019653320313
381,176.1,1090.67468261719
382,176.5,3.53564834594727
383,176.8,2.78321695327759
384,176.9,54.4813385009766
385,177.0,376.879821777344
386,177.1,239.194488525391
387,177.8,28.8773193359375
388,177.9,86.738166809082
389,178.0,147.433959960938
390,178.1,14.7850093841553
391,178.3,4.86603403091431
392,178.7,8.98109340667725
393,178.9,17.6028995513916
394,179.0,47.1069717407227
395,179.1,31.6039886474609
396,179.9,41.6324996948242
397,180.0,27.9135894775391
398,180.1,10.1531715393066
399,180.8,5.30886077880859
400,180.9,197.970962524414
401,181.0,68.2985916137695
402,181.7,4.6981053352356
403,181.8,52.1573104858398
404,181.9,143.287445068359
405,182.0,85.6796569824219
406,182.9,65.0858612060547
407,183.0,197.996917724609
408,183.1,81.7860794067383
409,183.2,7.0290846824646
410,183.8,11.7607555389404
411,183.9,61.1002960205078
412,184.0,36.3057670593262
413,184.3,9.17556667327881
414,184.8,27.3025970458984
415,184.9,18.1100006103516
416,185.0,139.641006469727
417,185.7,2.39205718040466
418,185.9,20.5966300964355
419,186.0,5.33117771148682
420,186.7,1.71151065826416
421,186.9,93.9670639038086
422,187.0,147.713317871094
423,187.8,9.96468448638916
424,188.0,63.2760620117188
425,188.1,13.5533075332642
426,188.9,43.5649223327637
427,189.0,121.245597839355
428,189.1,49.2275581359863
429,189.8,19.4846363067627
430,189.9,41.6214332580566
431,190.0,41.4580154418945
432,190.2,14.6786251068115
433,190.7,22.4947338104248
434,191.0,210.633499145508
435,191.7,1.24364948272705
436,191.8,63.0224533081055
437,192.0,130.243011474609
438,192.1,82.1129455566406
439,192.9,339.657836914063
440,193.1,166.549102783203
441,193.3,8.44186305999756
442,194.0,2555.89282226563
443,194.1,224.071975708008
444,195.0,1618.74572753906
445,195.9,53.8188934326172
446,196.0,2024.1396484375
447,196.1,223.103790283203
448,196.9,254.510025024414
449,197.0,235.417999267578
450,197.1,75.8086090087891
451,197.7,11.644998550415
452,197.9,75.2125473022461
453,198.0,157.165557861328
454,198.1,84.60986328125
455,198.2,21.3441829681396
456,198.9,38.6457214355469
457,199.0,127.455505371094
458,199.0,147.096878051758
459,199.7,0.22479510307312
460,199.9,68.8800964355469
461,200.0,561.665771484375
462,200.1,187.254333496094
463,201.0,1458.18237304688
464,201.1,71.9357681274414
465,201.8,40.6810035705566
466,202.0,980.487548828125
467,202.1,1208.00854492188
468,203.0,392.628479003906
469,203.1,938.861633300781
470,203.9,179.966003417969
471,204.0,1169.71105957031
472,204.1,345.952392578125
473,204.8,24.7204551696777
474,204.9,196.281112670898
475,205.0,152.951110839844
476,205.1,49.2936897277832
477,205.3,17.7429027557373
478,205.9,27.789155960083
479,206.0,47.6569862365723
480,206.2,22.9800891876221
481,206.9,58.6190795898438
482,207.0,405.9404296875
483,207.7,13.1066970825195
484,207.9,85.0367965698242
