#"+EI Scan (rt: 2.034-2.081 min, 9 scans) MIX1-1b.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,456.859100341797
1,42.0,3821.900390625
2,43.0,595.453002929688
3,44.0,13273.2109375
4,45.0,454.577514648438
5,50.0,1161.18359375
6,51.0,734.408752441406
7,52.0,56.5485191345215
8,53.0,94.5440979003906
9,54.0,134.484481811523
10,55.0,383.511810302734
11,56.0,2308.44970703125
12,57.0,414.064331054688
13,58.0,711.201293945313
14,60.9,61.4798164367676
15,62.0,73.5694580078125
16,62.9,180.944396972656
17,64.9,59.5688629150391
18,67.9,21.3169021606445
19,68.0,47.3930587768555
20,70.1,3055.26171875
21,71.0,457.9638671875
22,72.1,37476.6015625
23,73.1,2045.33056640625
24,74.0,626.582580566406
25,75.0,2728.64770507813
26,76.0,666.475891113281
27,77.0,754.539306640625
28,77.9,104.28971862793
29,79.0,131.791656494141
30,83.9,17.4395313262939
31,84.9,364.764709472656
32,86.9,111.788619995117
33,89.0,231.142364501953
34,91.0,212.345886230469
35,96.0,6.2730827331543
36,100.9,17.0325889587402
37,102.0,103.588836669922
38,103.0,444.317535400391
39,104.0,124.063232421875
40,105.0,207.240219116211
41,110.0,39.6176223754883
42,111.0,3629.876953125
43,111.9,348.050231933594
44,113.0,1292.22485351563
45,113.9,103.177040100098
46,115.0,183.272323608398
47,116.0,19.9927024841309
48,117.0,24.3712539672852
49,119.0,69.8189849853516
50,125.0,292.926177978516
51,127.0,48.1125640869141
52,130.0,17.2906589508057
53,131.0,209.848190307617
54,133.0,443.074890136719
55,138.0,41.7472686767578
56,138.9,2199.90649414063
57,139.9,224.94319152832
58,140.9,734.461181640625
59,141.9,19.169563293457
60,161.0,38.7839622497559
61,166.0,97.0453796386719
62,166.9,42.7741317749023
63,167.9,27.9355697631836
64,168.0,269.118194580078
65,170.0,17.7783393859863
66,186.0,23.822093963623
67,191.0,19.3120441436768
68,196.0,19.1185970306396
69,207.0,57.8510131835938
70,208.1,23.2271919250488
