#"+EI Scan (rt: 3.497-3.544 min, 9 scans) EUTYLONE-1.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,92.9910583496094
1,41.1,15288.7255859375
2,42.0,3112.724609375
3,43.0,2729.3203125
4,44.0,3036.42114257813
5,45.0,176.856155395508
6,50.0,814.825134277344
7,51.0,1576.51794433594
8,52.0,444.261566162109
9,53.0,1588.47998046875
10,54.0,1100.82592773438
11,55.0,1271.53662109375
12,56.0,11167.25
13,57.0,1076.10180664063
14,58.1,22497.458984375
15,59.0,826.683715820313
16,60.0,44.3292922973633
17,61.0,457.416381835938
18,62.0,2824.05517578125
19,63.0,9340.947265625
20,64.0,1468.11743164063
21,65.0,12787.3798828125
22,66.0,955.833862304688
23,67.0,270.512420654297
24,67.0,114.436004638672
25,68.0,674.671875
26,69.0,567.530395507813
27,70.1,3984.109375
28,71.0,974.69921875
29,72.0,55.0566139221191
30,74.0,557.184509277344
31,75.0,322.051055908203
32,76.0,444.268493652344
33,77.0,1399.97888183594
34,78.0,399.098205566406
35,79.0,728.868103027344
36,80.0,114.882148742676
37,82.0,190.732208251953
38,83.0,94.9693832397461
39,84.1,6367.556640625
40,85.1,1710.48962402344
41,86.1,241341.578125
42,87.1,14666.4423828125
43,88.1,457.627777099609
44,89.0,456.920288085938
45,90.0,316.503326416016
46,91.0,4445.603515625
47,92.0,922.926086425781
48,93.0,767.265014648438
49,94.3,53.4665679931641
50,94.4,93.3799667358398
51,94.8,113.516693115234
52,95.0,44.5797424316406
53,102.0,172.633819580078
54,103.0,678.71826171875
55,104.0,335.431640625
56,105.0,565.579711914063
57,105.9,78.6605453491211
58,106.0,18.1740608215332
59,106.9,18.9331817626953
60,115.0,255.035293579102
61,116.0,91.5523986816406
62,117.0,216.561813354492
63,118.0,192.01091003418
64,119.0,1223.09252929688
65,120.0,969.550048828125
66,121.0,11207.8271484375
67,122.0,1456.02978515625
68,122.9,198.085098266602
69,130.0,107.266716003418
70,131.0,284.996490478516
71,132.0,273.662628173828
72,133.0,279.908813476563
73,134.0,95.4260406494141
74,135.0,2066.72143554688
75,136.0,201.814056396484
76,145.0,172.345230102539
77,146.0,173.250885009766
78,147.0,637.328430175781
79,147.9,22.70436668396
80,148.0,987.930969238281
81,149.0,16224.3037109375
82,150.0,1777.57666015625
83,151.0,198.389465332031
84,158.0,61.2234420776367
85,158.9,45.0618133544922
86,160.0,359.146759033203
87,160.9,42.1394119262695
88,161.0,236.219268798828
89,162.0,310.299652099609
90,163.0,145.92854309082
91,164.0,133.283264160156
92,164.1,17.7905044555664
93,174.0,138.02685546875
94,175.0,172.845413208008
95,176.0,1223.26257324219
96,177.0,651.281921386719
97,178.1,2187.66040039063
98,179.0,232.782608032227
99,188.0,110.311897277832
100,189.0,62.89306640625
101,190.0,351.110961914063
102,191.0,139.813003540039
103,192.0,574.305603027344
104,202.0,229.500350952148
105,204.0,93.8951263427734
106,204.9,17.856351852417
107,205.0,18.9982967376709
108,206.1,1351.99011230469
109,207.0,194.670776367188
110,217.0,78.2213973999023
111,217.1,103.704620361328
112,219.0,17.0820579528809
113,219.1,60.2184295654297
