#"+EI Scan (rt: 1.772-1.813 min, 8 scans) 3-METHYLETHCATH-9.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,1954.47253417969
1,42.0,8891.048828125
2,43.0,1655.55310058594
3,44.1,40695.58203125
4,45.0,1284.06396484375
5,50.0,885.231567382813
6,51.0,1637.31005859375
7,52.0,540.606323242188
8,52.9,70.2118377685547
9,53.0,378.839752197266
10,54.0,322.890472412109
11,55.0,971.417053222656
12,56.0,4632.06103515625
13,57.0,755.174377441406
14,57.9,46.4258041381836
15,60.9,52.3698463439941
16,62.0,667.147827148438
17,63.0,2635.79956054688
18,64.0,822.943481445313
19,65.0,9131.4462890625
20,66.0,570.468811035156
21,68.0,300.018676757813
22,69.1,100.282112121582
23,70.1,7185.48583984375
24,71.1,1298.65222167969
25,72.1,147124.5
26,73.1,7410.171875
27,74.0,397.167114257813
28,75.0,278.470062255859
29,75.9,98.7389373779297
30,76.0,148.482269287109
31,77.0,1176.07543945313
32,78.0,363.783477783203
33,79.0,225.122222900391
34,86.0,83.8348159790039
35,87.0,161.332595825195
36,88.0,22.7269287109375
37,89.0,3039.92529296875
38,90.0,1270.8330078125
39,91.0,14431.0439453125
40,92.0,1506.51599121094
41,93.0,413.499908447266
42,102.0,117.84016418457
43,103.0,491.083312988281
44,104.0,252.594314575195
45,105.0,1151.47766113281
46,106.0,74.6305847167969
47,115.0,810.196899414063
48,116.0,271.261444091797
49,117.0,712.56201171875
50,118.0,122.276229858398
51,118.0,378.014434814453
52,119.0,6542.67724609375
53,120.0,861.763244628906
54,120.9,21.2274379730225
55,126.9,18.8971977233887
56,128.0,172.708938598633
57,129.0,154.794906616211
58,130.0,234.288162231445
59,131.0,550.20458984375
60,132.0,199.892242431641
61,133.0,437.600524902344
62,133.9,21.6083889007568
63,144.0,131.30241394043
64,145.0,24.2814598083496
65,146.0,947.989929199219
66,147.0,513.3115234375
67,148.1,1254.77905273438
68,149.0,102.422386169434
69,158.0,171.301559448242
70,160.0,192.477920532227
71,161.0,50.7803802490234
72,161.1,18.9060134887695
73,162.9,69.7519912719727
74,163.0,89.6947631835938
75,172.1,19.1114273071289
76,174.1,130.86360168457
77,175.1,123.444030761719
78,176.1,261.944549560547
79,190.0,59.1943359375
80,207.0,11.4923706054688
