#"+EI Scan (rt: 2.055-2.066 min, 3 scans) GC-CONFIRM-2.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,1626.40710449219
1,41.1,31451.794921875
2,42.1,22591.98046875
3,43.1,10089.2353515625
4,44.0,1324.78881835938
5,45.0,90.6071166992188
6,49.0,142.322158813477
7,50.0,4952.6533203125
8,51.0,19942.2890625
9,52.0,2278.07641601563
10,53.0,3543.01049804688
11,54.0,12086.171875
12,55.1,32020.494140625
13,56.1,8469.1962890625
14,57.0,946.584228515625
15,58.1,7588.13623046875
16,59.1,375.051910400391
17,62.0,387.679565429688
18,63.0,1084.05297851563
19,64.0,333.690582275391
20,65.0,1516.23327636719
21,66.0,329.928741455078
22,67.0,1739.12390136719
23,68.1,7772.01123046875
24,69.1,8619.8837890625
25,70.1,35794.13671875
26,71.1,2610.01000976563
27,72.0,199.326461791992
28,73.0,130.438720703125
29,74.0,1296.22570800781
30,75.0,1201.80603027344
31,76.0,2742.03686523438
32,77.0,55055.83203125
33,78.0,5740.27392578125
34,78.9,131.281600952148
35,79.0,1067.26989746094
36,80.0,1699.74084472656
37,81.0,777.5400390625
38,82.1,4041.54711914063
39,83.0,1794.15783691406
40,84.1,2971.1513671875
41,85.1,234.760330200195
42,85.9,121.407409667969
43,86.8,80.7931747436523
44,87.9,52.6931915283203
45,89.0,1119.71984863281
46,90.0,556.427307128906
47,91.0,5636.77734375
48,92.0,664.023071289063
49,93.0,623.426391601563
50,94.0,2007.24743652344
51,95.0,1168.84301757813
52,96.1,15611.0732421875
53,97.1,10080.6416015625
54,98.1,821.619323730469
55,102.0,740.75634765625
56,103.0,1358.84606933594
57,104.0,1434.26989746094
58,105.0,28257.037109375
59,106.0,2680.36743164063
60,107.0,341.806854248047
61,108.0,2474.4169921875
62,109.0,409.7763671875
63,110.1,26154.232421875
64,111.1,5665.31396484375
65,112.1,692604.1875
66,113.1,57417.75
67,114.1,2088.2734375
68,115.0,2046.82763671875
69,116.0,771.619323730469
70,117.0,1139.03552246094
71,118.0,559.147155761719
72,119.0,169.93424987793
73,120.0,474.637054443359
74,127.0,433.319183349609
75,128.0,985.641296386719
76,129.0,715.128601074219
77,130.0,990.462707519531
78,131.0,1388.35888671875
79,132.0,415.038116455078
80,133.0,763.129455566406
81,134.0,82.3616333007813
82,141.0,58.0809745788574
83,142.0,56.464168548584
84,143.0,222.773239135742
85,144.0,328.903656005859
86,145.0,454.430694580078
87,146.0,685.903076171875
88,147.0,536.020812988281
89,148.0,826.263732910156
90,153.0,56.1309852600098
91,154.0,73.6480712890625
92,155.0,54.2886657714844
93,156.0,69.2139663696289
94,158.0,477.650482177734
95,159.0,410.732635498047
96,160.1,1109.85290527344
97,161.0,77.9769515991211
98,167.0,136.589691162109
99,167.9,134.161376953125
100,170.0,277.671722412109
101,172.0,296.217010498047
102,173.1,231.735061645508
103,180.0,59.027400970459
104,183.9,65.9818496704102
105,186.0,1154.67687988281
106,187.0,290.144317626953
107,188.1,3083.583984375
108,189.1,382.914031982422
109,196.0,51.0334968566895
110,199.0,75.1361236572266
111,200.0,194.348892211914
112,201.1,65.1596984863281
113,202.0,93.4238815307617
114,207.0,122.109169006348
115,213.0,248.065933227539
116,214.1,255.8525390625
117,215.1,763.424011230469
118,216.1,495.118011474609
119,217.1,241.402053833008
