#"+EI Scan (rt: 5.697 min) Cathinone_9.D "
#Point,X(Thompsons),Y(Counts)
0,40.1,1516.0302734375
1,41.1,2632.07763671875
2,42.1,15817.85546875
3,43.1,6786.7763671875
4,44.1,316214.3125
5,45.1,8331.2021484375
6,47.0,157.140533447266
7,49.1,437.985504150391
8,50.0,10170.697265625
9,51.1,32574.669921875
10,52.1,3254.87231445313
11,53.0,897.926330566406
12,53.9,152.745742797852
13,54.0,152.205795288086
14,55.0,731.303833007813
15,56.1,374.842529296875
16,57.0,257.191467285156
17,58.9,1261.90747070313
18,61.0,320.343353271484
19,62.0,1011.54876708984
20,63.0,1761.66833496094
21,64.1,570.176940917969
22,65.0,977.925476074219
23,66.0,440.498870849609
24,66.9,322.297515869141
25,70.0,251.194442749023
26,73.0,881.754455566406
27,74.0,3830.44067382813
28,75.0,2549.98559570313
29,76.0,4210.41015625
30,77.1,61173.45703125
31,78.1,11897.3271484375
32,79.0,3826.23706054688
33,80.0,405.646850585938
34,81.0,653.559326171875
35,82.9,165.44792175293
36,84.9,695.915649414063
37,86.0,299.623992919922
38,87.1,254.915267944336
39,89.0,1187.05639648438
40,90.0,464.495910644531
41,91.0,1821.53857421875
42,92.0,893.684692382813
43,93.0,212.627548217773
44,102.0,530.269287109375
45,103.0,1114.96716308594
46,104.0,1271.01489257813
47,105.0,27828.892578125
48,106.1,5854.08203125
49,107.0,641.401245117188
50,109.0,414.027984619141
51,115.0,1178.67797851563
52,116.0,1001.35327148438
53,117.1,1427.59399414063
54,118.0,696.325256347656
55,119.0,246.760406494141
56,120.0,416.884185791016
57,128.0,251.843704223633
58,130.0,1139.64221191406
59,131.0,981.406005859375
60,132.0,1088.67822265625
61,133.1,2386.0068359375
62,134.1,2984.6689453125
63,135.0,392.191864013672
64,137.0,2294.48754882813
65,138.1,310.521575927734
66,139.1,158.266998291016
67,145.9,210.352767944336
68,148.0,284.171173095703
69,149.0,382.992858886719
70,155.1,187.915222167969
71,159.0,844.3115234375
72,160.0,164.844039916992
73,162.9,155.846755981445
74,171.0,240.81559753418
75,211.0,287.574188232422
76,215.0,1598.62487792969
77,215.9,452.211456298828
78,217.0,261.35205078125
79,218.9,479.011138916016
80,233.0,348.497039794922
81,237.0,1005.15734863281
82,293.0,375.043884277344
