#"+EI Scan (rt: 5.691-5.735 min, 8 scans) Cathinone_6.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,1403.48840332031
1,42.1,7726.9501953125
2,43.1,3437.42626953125
3,44.1,146151.84375
4,45.1,4042.24438476563
5,46.9,0.67417323589325
6,47.0,53.8606567382813
7,47.9,29.3319816589355
8,48.0,18.0115165710449
9,48.9,21.6896820068359
10,49.0,238.567718505859
11,50.0,4994.8876953125
12,51.0,15088.419921875
13,51.9,88.3727798461914
14,52.1,1603.09790039063
15,53.0,482.252868652344
16,53.1,19.7160511016846
17,54.0,65.2009201049805
18,55.0,395.273864746094
19,55.9,17.3105430603027
20,56.0,175.415390014648
21,57.0,185.296966552734
22,58.1,41.2611083984375
23,60.0,14.114143371582
24,61.0,111.26057434082
25,62.0,513.620056152344
26,63.0,905.734252929688
27,63.9,146.075744628906
28,65.0,320.823059082031
29,65.1,170.679626464844
30,65.8,101.922637939453
31,66.0,86.8043670654297
32,66.1,24.1417751312256
33,66.9,102.804786682129
34,68.9,40.0114898681641
35,69.0,19.2630195617676
36,69.9,22.6412792205811
37,73.0,289.194030761719
38,73.9,59.2170791625977
39,74.0,1745.56140136719
40,75.0,1326.83923339844
41,76.0,1980.19421386719
42,77.0,28357.849609375
43,78.0,5187.49755859375
44,79.0,1779.92639160156
45,80.0,84.2142333984375
46,80.1,51.7344284057617
47,81.0,5.28179168701172
48,83.0,37.4283065795898
49,84.9,101.965995788574
50,85.9,78.3889312744141
51,87.0,71.9477767944336
52,88.0,21.5111827850342
53,89.0,682.4716796875
54,89.9,36.3070793151855
55,90.1,298.146301269531
56,91.0,974.170471191406
57,92.0,535.91357421875
58,92.8,20.4823589324951
59,93.0,47.8711090087891
60,94.8,14.3592929840088
61,95.0,1.8989771604538
62,101.9,62.6748733520508
63,102.0,149.128204345703
64,103.0,570.808532714844
65,104.0,742.765380859375
66,105.0,14204.3037109375
67,106.0,3097.64672851563
68,106.9,64.7686538696289
69,107.0,302.131072998047
70,108.0,62.9689788818359
71,109.0,69.4014434814453
72,114.9,43.3626441955566
73,115.0,661.607543945313
74,116.0,549.029418945313
75,117.0,671.474670410156
76,117.2,45.5744361877441
77,118.0,370.405151367188
78,119.0,145.752487182617
79,120.0,116.443946838379
80,128.0,76.1349639892578
81,128.9,47.3532447814941
82,130.0,759.261840820313
83,131.0,247.228576660156
84,131.0,274.807006835938
85,131.9,59.3209381103516
86,132.1,664.549194335938
87,133.0,1326.58215332031
88,134.0,1633.78637695313
89,135.1,188.224990844727
90,138.0,10.1362857818604
91,138.9,78.2621917724609
92,140.9,13.3491249084473
93,141.0,57.1789398193359
94,146.1,39.8485717773438
95,147.9,20.7031154632568
96,148.1,96.1489715576172
97,149.0,109.118682861328
98,151.0,40.8024253845215
99,155.0,10.7521705627441
100,157.0,17.4907455444336
101,159.0,33.5431671142578
102,159.9,13.6964139938354
103,160.0,19.43701171875
104,162.8,104.792755126953
105,167.0,22.7038726806641
106,170.8,20.4293212890625
107,170.9,86.7320251464844
108,172.0,24.3275260925293
109,196.9,21.8913154602051
110,207.0,20.2459888458252
111,210.9,0.471405029296875
112,211.0,23.2173843383789
113,215.0,104.3642578125
114,216.0,52.1315002441406
115,216.9,91.5597839355469
116,218.9,65.8930587768555
117,221.1,20.2056446075439
118,233.0,44.3152923583984
119,238.0,36.7748870849609
120,238.9,29.871072769165
121,274.8,19.9066295623779
122,277.0,19.1707515716553
123,288.8,14.336049079895
124,289.0,97.6493072509766
125,293.0,33.4594879150391
126,297.0,9.6972188949585
