#"+EI Scan (rt: 3.427-3.474 min, 9 scans) MIX3-3.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,87.5180435180664
1,41.0,6325.2314453125
2,42.0,4912.49609375
3,43.0,1162.67053222656
4,44.1,91884.8984375
5,45.0,2449.90307617188
6,49.9,17.1274318695068
7,50.0,430.130767822266
8,50.9,40.5311546325684
9,51.0,686.650451660156
10,52.0,166.923156738281
11,53.0,893.434936523438
12,54.0,153.218032836914
13,55.0,1382.83959960938
14,56.0,1016.96942138672
15,57.1,9635.728515625
16,58.0,1524.15563964844
17,60.9,181.915298461914
18,62.0,1278.8486328125
19,63.0,4371.51513671875
20,64.0,667.812072753906
21,65.0,6575.7138671875
22,66.0,494.088104248047
23,67.0,140.840881347656
24,68.0,203.824691772461
25,69.0,202.30485534668
26,70.0,1021.47045898438
27,71.0,121.891510009766
28,72.0,38.3690147399902
29,74.0,201.774108886719
30,75.0,128.184326171875
31,76.0,113.954872131348
32,76.9,107.06534576416
33,77.0,360.033081054688
34,78.0,122.346885681152
35,79.0,328.670257568359
36,81.0,22.4580421447754
37,82.0,100.09009552002
38,83.0,18.5123062133789
39,84.1,3533.02172851563
40,85.1,737.596435546875
41,86.0,47.6600914001465
42,88.9,61.2145805358887
43,89.0,177.427734375
44,89.9,51.7782173156738
45,90.0,72.9323043823242
46,91.0,3394.78076171875
47,92.0,517.383544921875
48,93.0,462.987091064453
49,94.0,17.1379699707031
50,95.0,132.12614440918
51,96.0,17.4330577850342
52,98.0,434.256652832031
53,99.0,20.9867973327637
54,99.1,268.645568847656
55,100.1,53785.18359375
56,101.1,3838.11108398438
57,102.0,162.551635742188
58,103.0,111.714141845703
59,103.9,42.3772735595703
60,105.0,108.294502258301
61,117.0,420.443145751953
62,118.0,310.120025634766
63,119.0,1323.95629882813
64,120.0,649.866760253906
65,121.0,5670.50634765625
66,122.0,754.750244140625
67,123.0,218.087677001953
68,132.9,39.0541038513184
69,134.0,66.1776885986328
70,135.0,342.237518310547
71,145.0,71.4109725952148
72,146.0,1584.52453613281
73,147.0,931.934631347656
74,148.0,652.161987304688
75,149.0,11056.36328125
76,150.0,2957.63305664063
77,151.0,333.256958007813
78,162.0,113.204956054688
79,163.0,706.484924316406
80,164.0,86.7196350097656
81,174.0,194.029327392578
82,174.8,22.2834987640381
83,175.0,82.1013946533203
84,176.0,228.171325683594
85,177.0,432.280639648438
86,177.8,18.5622177124023
87,178.0,349.864013671875
88,191.9,18.0072116851807
89,206.1,509.247680664063
90,207.0,63.992919921875
91,207.9,68.464225769043
92,216.0,109.379188537598
93,234.1,1493.40295410156
94,235.1,204.706237792969
