#"+EI Scan (rt: 2.055-2.066 min, 3 scans) GC-CONFIRM-4.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,1667.95056152344
1,41.1,32030.8515625
2,42.1,23270.556640625
3,43.1,10426.1689453125
4,44.0,1425.43054199219
5,45.0,3.23712158203125
6,49.0,142.440902709961
7,50.0,5026.37939453125
8,51.0,21037.61328125
9,52.0,2479.52221679688
10,53.0,3651.07446289063
11,54.1,12484.4150390625
12,55.1,34547.62109375
13,56.1,9086.1826171875
14,57.0,1019.90948486328
15,58.1,8153.73681640625
16,59.0,356.143798828125
17,61.9,54.5062713623047
18,62.0,333.883941650391
19,63.0,1092.93786621094
20,64.0,273.660125732422
21,65.0,1497.59619140625
22,66.0,460.717376708984
23,67.0,1725.00939941406
24,68.0,8054.11865234375
25,69.0,9258.4609375
26,70.1,37175.5859375
27,71.1,2573.75146484375
28,71.9,88.1597213745117
29,72.1,99.7740478515625
30,72.8,60.7587242126465
31,72.9,95.7554397583008
32,74.0,1220.63439941406
33,75.0,1290.71838378906
34,76.0,2840.52075195313
35,77.0,56503.43359375
36,78.1,6092.875
37,79.0,1280.03088378906
38,80.0,1712.314453125
39,81.0,798.363037109375
40,82.1,4178.81787109375
41,83.1,1801.46154785156
42,84.1,3301.34936523438
43,85.1,221.557144165039
44,85.8,62.4747276306152
45,86.6,64.9626693725586
46,86.8,73.029411315918
47,89.0,1237.74169921875
48,90.0,545.471923828125
49,91.1,5963.15234375
50,92.0,653.492370605469
51,93.0,653.710021972656
52,94.0,1867.52185058594
53,95.0,1223.44494628906
54,96.1,16526.982421875
55,97.1,10803.283203125
56,98.1,871.162048339844
57,101.0,74.1426773071289
58,102.0,937.769287109375
59,103.0,1371.650390625
60,104.0,1635.08068847656
61,105.0,29662.951171875
62,106.0,2714.685546875
63,107.0,233.270919799805
64,108.1,2389.40625
65,109.1,385.676849365234
66,110.1,27433.4921875
67,111.1,5748.8125
68,112.1,741983.0625
69,113.1,61069.95703125
70,114.1,2240.6513671875
71,115.0,2050.67578125
72,116.0,811.975830078125
73,117.0,1151.59020996094
74,118.0,593.048522949219
75,119.0,171.729370117188
76,120.0,438.451568603516
77,127.0,444.300750732422
78,128.0,999.61328125
79,129.0,706.448669433594
80,130.0,968.355773925781
81,131.0,1366.15185546875
82,132.0,452.792114257813
83,133.0,758.493225097656
84,134.0,144.874038696289
85,141.0,51.0897636413574
86,142.0,57.7090301513672
87,143.0,257.051788330078
88,144.0,314.783294677734
89,144.9,102.066444396973
90,145.0,285.7158203125
91,146.0,617.919006347656
92,147.0,565.077453613281
93,148.0,782.148376464844
94,149.0,39.1883926391602
95,153.0,53.8434104919434
96,154.9,60.4660797119141
97,156.1,82.4785003662109
98,158.0,539.179138183594
99,158.9,52.2767524719238
100,159.0,371.475494384766
101,160.0,1139.08435058594
102,161.0,133.78303527832
103,167.0,142.582870483398
104,168.0,140.30451965332
105,170.0,342.971221923828
106,172.0,316.549926757813
107,173.0,224.904739379883
108,174.1,51.5312347412109
109,184.0,113.61612701416
110,186.1,1068.05737304688
111,187.0,285.755645751953
112,188.1,3481.42456054688
113,189.1,469.925170898438
114,196.0,54.9565277099609
115,200.0,170.203659057617
116,201.1,52.8980827331543
117,202.1,154.865005493164
118,207.0,74.5559844970703
119,213.1,169.859405517578
120,214.1,260.744964599609
121,215.1,826.280822753906
122,216.1,620.552062988281
123,217.0,66.4039459228516
124,217.1,267.068267822266
