#"+EI Scan (rt: 1.772-1.813 min, 8 scans) 3-METHYLETHCATH-7.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,105.565002441406
1,41.0,2058.16723632813
2,42.0,8851.240234375
3,43.0,1661.73425292969
4,44.1,40976.06640625
5,45.0,1217.23681640625
6,50.0,896.030822753906
7,51.0,1681.39672851563
8,52.0,575.419616699219
9,53.0,449.528289794922
10,54.0,352.486999511719
11,55.0,974.228271484375
12,56.0,4685.95458984375
13,57.0,797.898498535156
14,61.0,65.0531311035156
15,62.0,689.06591796875
16,63.0,2544.619140625
17,63.9,41.1760063171387
18,64.0,779.274536132813
19,65.0,9052.5927734375
20,66.0,598.611633300781
21,68.0,325.127197265625
22,69.0,133.995681762695
23,70.1,7072.8046875
24,71.1,1274.775390625
25,72.1,148828.15625
26,73.1,7520.6376953125
27,74.0,353.301452636719
28,75.0,287.669097900391
29,76.0,249.163192749023
30,77.0,1122.23767089844
31,78.0,321.552490234375
32,78.1,21.0198345184326
33,78.8,18.9983501434326
34,78.9,133.413726806641
35,79.1,88.85009765625
36,86.0,110.462348937988
37,86.9,132.746047973633
38,88.1,19.871862411499
39,89.0,3027.10668945313
40,90.0,1281.54370117188
41,91.0,14462.8056640625
42,92.0,1502.55639648438
43,93.0,416.437561035156
44,102.0,124.746780395508
45,103.0,484.975982666016
46,104.0,254.557647705078
47,105.0,1149.15319824219
48,105.9,55.1852035522461
49,106.1,69.9822540283203
50,115.0,772.40771484375
51,116.0,267.224670410156
52,117.0,720.0185546875
53,117.9,31.5846500396729
54,118.0,457.075714111328
55,119.0,6475.833984375
56,120.0,803.68310546875
57,121.0,43.9496841430664
58,127.1,20.9277210235596
59,128.0,173.380752563477
60,129.0,154.718780517578
61,130.0,249.418243408203
62,131.0,608.567077636719
63,132.0,207.218338012695
64,133.0,432.742431640625
65,144.0,144.032379150391
66,145.1,22.9483032226563
67,146.0,910.378479003906
68,147.0,559.985900878906
69,148.1,1209.90258789063
70,149.0,86.6575088500977
71,149.1,32.9305038452148
72,158.0,203.6484375
73,160.0,190.821868896484
74,161.0,42.1930770874023
75,161.1,25.8109340667725
76,163.0,162.406402587891
77,172.0,19.2241458892822
78,172.9,19.4902000427246
79,174.0,84.9004745483398
80,175.0,106.829147338867
81,176.1,338.841552734375
82,190.0,21.0486717224121
83,190.1,22.7572975158691
84,191.0,20.4111080169678
85,207.0,43.7593688964844
