#"+EI Scan (rt: 3.369-3.410 min, 8 scans) DIBUTYLONE-6.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,1807.03991699219
1,42.0,7569.9462890625
2,43.0,1818.89929199219
3,44.0,3345.7412109375
4,45.0,435.100799560547
5,50.0,462.292510986328
6,51.0,857.018249511719
7,52.0,180.50373840332
8,53.0,737.348754882813
9,54.0,313.010681152344
10,55.0,960.279541015625
11,56.1,4114.8857421875
12,57.0,436.212280273438
13,58.0,1656.05603027344
14,60.9,214.117340087891
15,61.0,19.3751964569092
16,62.0,1432.47912597656
17,63.0,4536.57568359375
18,64.0,641.536499023438
19,65.0,5713.37841796875
20,66.0,495.369689941406
21,67.0,109.344451904297
22,68.0,714.214172363281
23,69.0,690.829467773438
24,70.1,3498.83715820313
25,71.1,13512.6015625
26,72.0,845.502563476563
27,73.9,154.238464355469
28,74.0,145.8828125
29,75.0,200.6142578125
30,76.0,196.320388793945
31,77.0,821.796752929688
32,78.0,227.202362060547
33,79.0,433.697082519531
34,82.0,123.130493164063
35,84.1,3388.89599609375
36,85.1,1360.8798828125
37,86.1,151719.9375
38,87.1,9148.0908203125
39,88.1,274.593444824219
40,88.9,89.0179214477539
41,89.0,137.474151611328
42,89.9,108.170959472656
43,91.0,2085.84545898438
44,92.0,437.642303466797
45,93.0,76.7834091186523
46,94.0,60.3795700073242
47,94.1,19.0147171020508
48,94.3,21.9636135101318
49,101.4,23.6244487762451
50,101.6,21.6781959533691
51,101.8,20.5263748168945
52,102.2,52.1507263183594
53,102.9,339.767181396484
54,103.9,35.3918266296387
55,104.0,165.805480957031
56,105.0,314.731750488281
57,106.0,20.5552654266357
58,107.0,19.6260604858398
59,115.0,106.769569396973
60,117.0,82.8314819335938
61,117.9,24.6826915740967
62,118.0,85.9155883789063
63,119.0,709.105712890625
64,120.0,561.135620117188
65,121.0,4619.55126953125
66,122.0,524.291442871094
67,131.0,164.101028442383
68,132.0,145.693984985352
69,133.0,120.666007995605
70,133.9,39.7189559936523
71,135.0,1521.06567382813
72,135.9,117.751510620117
73,144.9,46.9757957458496
74,145.9,21.6136245727539
75,146.0,51.544303894043
76,147.0,544.927185058594
77,148.0,242.21061706543
78,149.0,6531.91064453125
79,150.0,616.090698242188
80,160.0,154.109619140625
81,161.0,81.0711975097656
82,162.0,286.638610839844
83,162.9,22.7998924255371
84,163.0,45.9975662231445
85,164.0,48.1757965087891
86,173.9,21.2700748443604
87,174.1,18.9736251831055
88,175.0,266.674041748047
89,176.0,184.394195556641
90,177.0,204.542266845703
91,178.0,812.858642578125
92,179.0,25.293643951416
93,188.0,76.7897186279297
94,189.0,22.7517852783203
95,190.0,370.741180419922
96,191.0,121.899238586426
97,192.0,207.287963867188
98,204.0,262.795989990234
99,206.0,22.8302783966064
100,206.0,309.229339599609
101,207.0,34.4578857421875
