#"+EI Scan (rt: 1.912-1.958 min, 9 scans) MIX2-6.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,599.41455078125
1,42.0,1864.15417480469
2,43.0,1251.73120117188
3,50.0,383.223388671875
4,51.0,1274.24133300781
5,52.0,555.073669433594
6,53.0,857.851501464844
7,54.0,340.742156982422
8,55.0,351.893676757813
9,56.0,11188.845703125
10,57.0,1591.30200195313
11,58.1,82037.1875
12,59.1,3077.48950195313
13,60.9,72.5890426635742
14,62.0,503.068298339844
15,63.0,1365.73596191406
16,64.0,355.742523193359
17,65.0,2209.86791992188
18,65.9,18.3324947357178
19,66.0,245.197479248047
20,69.9,17.3123474121094
21,73.9,71.5430068969727
22,74.0,241.944717407227
23,74.9,227.56591796875
24,76.0,291.552673339844
25,77.0,4061.2578125
26,78.0,1439.17041015625
27,79.0,2504.220703125
28,79.9,159.718933105469
29,80.1,25.7061347961426
30,86.0,35.6468467712402
31,86.8,17.0667629241943
32,87.0,38.5352897644043
33,89.9,58.0685768127441
34,91.0,1430.43237304688
35,92.0,216.722473144531
36,93.0,39.0618438720703
37,96.0,54.92041015625
38,98.9,17.7834205627441
39,100.9,19.7384128570557
40,102.0,544.525634765625
41,103.0,2440.09204101563
42,104.0,727.175659179688
43,105.0,3002.6806640625
44,106.0,491.559143066406
45,107.0,117.916084289551
46,115.0,521.826782226563
47,116.0,254.605743408203
48,117.0,449.005249023438
49,118.0,131.358520507813
50,119.0,439.909606933594
51,119.9,76.6862411499023
52,120.9,359.86572265625
53,127.0,120.160346984863
54,128.0,319.603912353516
55,129.0,204.372863769531
56,130.0,99.3310165405273
57,131.0,211.422988891602
58,132.0,183.215606689453
59,133.0,2370.95043945313
60,134.0,349.663299560547
61,134.9,120.467575073242
62,141.0,18.2225704193115
63,144.0,153.371276855469
64,145.0,257.951110839844
65,146.0,327.738677978516
66,146.9,53.5312843322754
67,148.1,154.707565307617
68,149.0,4967.67919921875
69,150.0,483.7158203125
70,158.0,192.153442382813
71,159.0,114.668930053711
72,160.0,140.773178100586
73,161.0,108.410202026367
74,174.0,290.435852050781
75,175.1,119.923217773438
76,176.1,104.674766540527
77,189.0,41.6763763427734
78,192.0,414.854217529297
79,207.0,91.510009765625
80,209.0,34.3296089172363
