#"+EI Scan (rt: 5.697 min) Cathinone_1.D "
#Point,X(Thompsons),Y(Counts)
0,40.1,1360.97106933594
1,41.0,3165.7734375
2,42.1,17880.14453125
3,43.1,7314.595703125
4,44.1,326442.15625
5,45.1,8663.953125
6,47.0,192.795684814453
7,49.0,543.503112792969
8,50.0,11565.783203125
9,51.1,35027.72265625
10,52.0,3799.69921875
11,53.0,1046.53588867188
12,54.0,288.255737304688
13,55.0,926.258666992188
14,56.1,300.582489013672
15,57.0,391.879669189453
16,58.9,320.666168212891
17,61.0,230.953842163086
18,62.0,1134.30554199219
19,63.0,1704.65808105469
20,64.0,427.437133789063
21,65.0,1081.63916015625
22,65.9,285.553131103516
23,67.1,180.091369628906
24,69.0,213.025177001953
25,69.9,163.394241333008
26,73.0,590.688415527344
27,74.0,3921.31396484375
28,75.0,2719.78857421875
29,76.1,4428.24853515625
30,77.0,62988.64453125
31,78.0,11426.8701171875
32,79.1,3732.57739257813
33,80.1,353.011138916016
34,80.9,408.365020751953
35,82.9,234.921447753906
36,85.0,754.238525390625
37,86.0,192.601211547852
38,87.0,257.703277587891
39,89.0,1114.06384277344
40,90.0,637.621520996094
41,91.0,1701.244140625
42,92.0,792.383361816406
43,92.9,193.284454345703
44,102.0,535.136779785156
45,103.1,1184.33166503906
46,104.0,1160.16027832031
47,105.0,29907.796875
48,106.0,6165.84130859375
49,107.0,761.934387207031
50,115.1,1044.64099121094
51,116.0,804.632446289063
52,117.0,1201.22351074219
53,118.0,829.140869140625
54,118.9,288.848083496094
55,119.9,230.054534912109
56,128.0,197.134170532227
57,130.0,1222.1552734375
58,131.0,758.144104003906
59,132.0,1160.84375
60,133.1,2331.0146484375
61,134.1,3365.3623046875
62,135.1,351.714721679688
63,136.9,433.852294921875
64,148.1,357.000305175781
65,149.0,266.527435302734
66,154.9,173.341979980469
67,158.9,194.99365234375
68,214.9,202.553558349609
