#"+EI Scan (rt: 5.697 min) Cathinone_5.D "
#Point,X(Thompsons),Y(Counts)
0,41.1,2507.3330078125
1,42.1,15056.6279296875
2,43.1,6957.5234375
3,44.1,302834.875
4,45.1,8160.0947265625
5,47.0,218.69401550293
6,48.0,183.180191040039
7,48.9,396.360290527344
8,50.0,10453.5234375
9,51.1,31625.39453125
10,52.1,3796.65844726563
11,53.0,898.4892578125
12,54.0,222.431427001953
13,55.0,481.961883544922
14,56.1,342.917297363281
15,57.1,301.811767578125
16,59.0,1611.064453125
17,61.0,266.235473632813
18,62.0,1131.240234375
19,63.0,1815.44921875
20,64.0,813.239074707031
21,65.0,808.053039550781
22,65.8,370.713684082031
23,66.9,237.764511108398
24,73.0,887.514831542969
25,74.0,3429.13330078125
26,75.1,2957.697265625
27,76.1,3989.3544921875
28,77.1,59597.37890625
29,78.1,11718.7783203125
30,79.1,3558.24584960938
31,80.0,373.6064453125
32,81.0,865.044189453125
33,85.0,588.941284179688
34,86.0,202.743804931641
35,87.0,258.001342773438
36,89.0,1112.40148925781
37,90.1,685.901916503906
38,91.1,1721.68859863281
39,92.1,803.820556640625
40,92.9,228.518112182617
41,102.0,415.397216796875
42,103.1,1024.65563964844
43,104.0,1173.1572265625
44,105.0,27233.783203125
45,106.0,5328.71728515625
46,107.1,623.440124511719
47,108.9,313.281890869141
48,115.0,1044.52600097656
49,116.1,861.374389648438
50,117.0,1256.56945800781
51,118.0,657.183166503906
52,118.9,233.894317626953
53,120.0,347.429473876953
54,127.9,222.740997314453
55,128.9,156.786849975586
56,130.0,1130.68505859375
57,131.0,850.493286132813
58,132.0,1195.00439453125
59,133.1,2210.49462890625
60,134.1,3305.54418945313
61,135.0,458.640441894531
62,137.0,3113.76147460938
63,137.9,323.292602539063
64,141.0,193.871078491211
65,148.0,255.707321166992
66,149.0,240.882019042969
67,155.0,207.966415405273
68,158.9,1048.41125488281
69,160.0,173.089996337891
70,160.8,178.370819091797
71,162.9,151.024856567383
72,166.8,184.756317138672
73,171.0,262.860229492188
74,171.9,190.159820556641
75,211.1,302.61181640625
76,215.0,1749.65637207031
77,215.9,310.970703125
78,216.8,273.405578613281
79,219.0,639.570617675781
80,233.0,388.120056152344
81,237.0,1181.85852050781
82,237.9,210.331802368164
83,289.0,159.357650756836
84,292.9,399.343475341797
