#"+EI Scan (rt: 3.503-3.544 min, 8 scans) EUTYLONE-4.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,14674.5712890625
1,42.0,3088.7119140625
2,43.0,2680.94458007813
3,44.0,2964.60693359375
4,45.0,167.449676513672
5,50.0,834.77587890625
6,51.0,1497.32373046875
7,52.0,435.335266113281
8,53.0,1569.55212402344
9,54.0,1063.94274902344
10,55.0,1215.525390625
11,56.0,10714.048828125
12,57.0,1056.15148925781
13,58.1,21829.55859375
14,59.0,856.378234863281
15,60.0,22.102180480957
16,61.0,485.955261230469
17,62.0,2650.95385742188
18,63.0,9046.357421875
19,64.0,1439.49523925781
20,65.0,12361.8740234375
21,66.0,979.202819824219
22,67.0,347.738555908203
23,68.0,598.985961914063
24,69.0,550.940307617188
25,70.1,3884.92944335938
26,71.1,945.772033691406
27,74.0,572.168334960938
28,74.9,263.535400390625
29,75.0,55.2343101501465
30,76.0,450.310241699219
31,77.0,1279.02624511719
32,78.0,372.768859863281
33,79.0,688.139831542969
34,80.0,119.410591125488
35,82.0,195.188812255859
36,83.0,22.0389289855957
37,83.1,61.155029296875
38,84.1,6057.49951171875
39,85.1,1530.19873046875
40,86.1,235745.859375
41,87.1,14357.2666015625
42,88.1,447.096069335938
43,89.0,441.408996582031
44,90.0,290.83154296875
45,91.0,4214.12548828125
46,92.0,870.565124511719
47,93.0,720.022583007813
48,94.0,29.6611328125
49,94.3,83.9107360839844
50,94.7,38.3436698913574
51,94.8,140.348220825195
52,102.0,147.295562744141
53,103.0,628.394165039063
54,103.9,22.7656326293945
55,104.0,305.599670410156
56,105.0,529.481262207031
57,106.0,50.0282897949219
58,106.9,18.8498439788818
59,114.9,20.2075614929199
60,115.0,224.527755737305
61,116.0,66.3732604980469
62,117.0,164.47868347168
63,118.0,211.379241943359
64,119.0,1180.97387695313
65,119.9,48.9263877868652
66,120.0,998.462463378906
67,121.0,10809.6796875
68,122.0,1340.96020507813
69,122.9,221.479095458984
70,130.0,125.203186035156
71,131.0,289.437713623047
72,131.9,28.6331024169922
73,132.0,267.434875488281
74,132.9,287.791168212891
75,134.0,104.422737121582
76,135.0,1979.18579101563
77,136.0,174.231567382813
78,145.0,131.789321899414
79,145.9,186.840515136719
80,147.0,589.543579101563
81,148.0,967.611267089844
82,149.0,15669.37890625
83,150.0,1689.3671875
84,150.9,166.990875244141
85,158.0,63.6638412475586
86,159.0,41.0830230712891
87,160.0,305.396209716797
88,161.0,299.289978027344
89,162.0,321.171600341797
90,163.0,160.544235229492
91,164.0,140.195343017578
92,174.0,180.98747253418
93,175.0,222.513641357422
94,176.0,1164.12561035156
95,177.0,661.736938476563
96,178.1,2127.6826171875
97,179.0,245.797454833984
98,188.0,124.121353149414
99,189.0,75.4364776611328
100,190.0,378.720275878906
101,191.0,171.10546875
102,192.0,532.643310546875
103,202.0,213.666442871094
104,203.9,23.5100021362305
105,204.1,70.8898315429688
106,206.1,1260.11767578125
107,207.0,224.001937866211
108,217.1,104.039916992188
109,219.0,18.9760265350342
