#"+EI Scan (rt: 2.640-2.687 min, 9 scans) GC-CM2-4.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,1979.28820800781
1,41.1,42656.578125
2,42.0,31880.4140625
3,43.1,13394.6455078125
4,44.0,1799.505859375
5,49.0,209.860260009766
6,50.0,6752.85791015625
7,51.0,27928.892578125
8,52.0,3128.3271484375
9,53.0,4838.326171875
10,54.0,17049.58984375
11,55.1,48188.41015625
12,56.1,12305.83203125
13,57.0,1392.11865234375
14,58.1,11385.0126953125
15,59.0,484.669769287109
16,60.9,38.5516777038574
17,62.0,511.959197998047
18,63.0,1465.37182617188
19,64.0,406.630950927734
20,65.0,1931.654296875
21,65.9,39.4349174499512
22,66.0,487.451385498047
23,67.0,2113.12744140625
24,68.1,9999.802734375
25,69.1,11814.8046875
26,70.1,50735.01953125
27,71.1,3137.46533203125
28,72.1,225.386383056641
29,73.0,190.930114746094
30,74.0,1609.56396484375
31,75.0,1649.03759765625
32,76.0,3717.66918945313
33,77.0,73294.5703125
34,78.0,7678.9853515625
35,79.0,1664.72033691406
36,80.0,1911.39453125
37,81.0,1093.81311035156
38,82.1,5117.5869140625
39,83.1,2536.42944335938
40,84.1,4614.123046875
41,85.0,328.442932128906
42,85.8,25.5000839233398
43,86.0,28.1747608184814
44,86.1,49.4702949523926
45,86.4,29.3983726501465
46,86.7,36.5619010925293
47,86.9,118.402069091797
48,88.0,73.6627502441406
49,88.9,46.2041778564453
50,89.0,1504.97973632813
51,90.0,805.154113769531
52,91.0,8551.017578125
53,91.9,39.6459197998047
54,92.0,844.946533203125
55,93.0,670.15576171875
56,94.0,2612.13208007813
57,95.0,1332.04797363281
58,96.1,23052.044921875
59,97.1,16240.90234375
60,98.1,1220.21850585938
61,100.9,160.795944213867
62,102.0,1197.44616699219
63,103.0,1926.65563964844
64,104.0,1636.97131347656
65,105.0,38317.484375
66,106.0,3408.2802734375
67,107.0,328.319976806641
68,108.1,1555.85607910156
69,109.1,299.889282226563
70,109.2,103.791839599609
71,110.1,36106.4296875
72,111.1,7650.7255859375
73,112.1,1055540
74,113.1,89620.1796875
75,114.1,3291.39306640625
76,115.0,2865.31591796875
77,116.0,1101.15563964844
78,117.0,1775.93627929688
79,118.0,926.170776367188
80,119.0,67.2575454711914
81,119.0,231.647384643555
82,120.0,423.841064453125
83,122.0,63.6502799987793
84,126.0,66.38720703125
85,127.0,767.555969238281
86,128.0,1499.12976074219
87,128.9,52.2083778381348
88,129.0,956.727844238281
89,130.0,1449.70483398438
90,131.0,1942.93359375
91,132.0,735.183166503906
92,133.0,1235.91088867188
93,134.0,214.086059570313
94,140.0,16.8451328277588
95,141.0,138.230087280273
96,142.0,92.1314010620117
97,142.1,75.3985900878906
98,142.9,57.8263893127441
99,143.0,299.662658691406
100,144.0,420.584533691406
101,145.0,696.206726074219
102,146.0,1088.33386230469
103,147.0,912.009033203125
104,148.0,588.050598144531
105,148.9,17.9003524780273
106,149.0,22.9571704864502
107,152.0,17.192985534668
108,153.0,149.347961425781
109,154.0,173.604476928711
110,155.0,161.675369262695
111,156.0,17.5016021728516
112,156.1,166.911956787109
113,157.0,96.8049468994141
114,158.0,391.930541992188
115,158.1,222.586166381836
116,159.0,55.6566925048828
117,159.1,566.78857421875
118,160.1,2922.43627929688
119,161.1,420.312713623047
120,167.0,221.714050292969
121,168.0,207.398086547852
122,168.1,26.4747371673584
123,169.1,50.5880012512207
124,170.1,617.365661621094
125,171.1,75.8839111328125
126,172.1,408.542510986328
127,173.0,335.672088623047
128,173.9,18.8240528106689
129,174.1,87.1958694458008
130,178.0,119.127494812012
131,180.0,89.7215805053711
132,184.1,191.342239379883
133,186.1,1331.28869628906
134,187.1,317.061279296875
135,188.1,5942.7197265625
136,189.0,287.501892089844
137,189.1,526.515258789063
138,190.1,17.6098403930664
139,196.1,18.7509078979492
140,198.1,125.157592773438
141,199.1,251.130432128906
142,199.9,17.9921245574951
143,200.1,215.641067504883
144,201.0,34.4627723693848
145,201.1,120.986045837402
146,202.1,234.383850097656
147,207.0,15.3150024414063
148,213.1,19.314302444458
149,214.1,184.842376708984
150,215.0,27.7665596008301
151,215.1,514.694274902344
152,216.1,744.092956542969
153,217.1,296.377227783203
154,218.0,46.2421417236328
