#"+EI Scan (rt: 5.554-5.584 min, 6 scans) MIX1-1b.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,7972.46728515625
1,42.0,2657.9375
2,43.0,2918.30102539063
3,44.0,2860.82885742188
4,45.0,88.5313034057617
5,50.0,389.951049804688
6,51.0,815.685485839844
7,52.0,246.392211914063
8,53.0,1223.59936523438
9,54.0,755.538391113281
10,55.0,5126.208984375
11,56.0,4918.4892578125
12,57.1,7207.5771484375
13,58.0,432.668792724609
14,60.8,27.0638446807861
15,61.0,93.595458984375
16,62.0,1120.68859863281
17,63.0,4669.5390625
18,64.0,810.2548828125
19,65.0,8500.857421875
20,66.0,654.360656738281
21,67.0,287.924468994141
22,68.0,746.334777832031
23,69.0,383.475799560547
24,70.1,4957.17236328125
25,71.0,480.235076904297
26,72.1,14087.5419921875
27,73.0,750.289306640625
28,74.0,175.605651855469
29,74.9,26.1563949584961
30,75.0,127.774864196777
31,76.0,228.895767211914
32,77.0,883.774475097656
33,78.0,232.022827148438
34,79.0,482.975433349609
35,80.0,172.247924804688
36,81.0,160.82145690918
37,82.0,292.907135009766
38,83.0,219.242889404297
39,84.1,3209.89453125
40,85.0,324.452545166016
41,86.1,3471.48999023438
42,87.0,54.0038719177246
43,87.1,174.081253051758
44,89.0,270.066802978516
45,90.0,134.079055786133
46,91.0,2651.41137695313
47,92.0,557.644775390625
48,93.0,708.777648925781
49,94.1,45.0263328552246
50,94.2,31.3825626373291
51,94.5,102.108825683594
52,95.1,27.1222705841064
53,95.2,132.239028930664
54,95.4,118.401664733887
55,96.0,728.957092285156
56,96.8,28.1813640594482
57,98.1,631.746459960938
58,99.1,288.368133544922
59,100.0,129.710037231445
60,101.0,25.6562595367432
61,101.9,76.4415283203125
62,102.1,26.6773166656494
63,103.0,286.549987792969
64,104.0,224.413467407227
65,105.0,334.348175048828
66,106.0,37.7469902038574
67,107.0,26.4975128173828
68,112.1,934.352111816406
69,113.0,69.0378723144531
70,114.9,50.2628746032715
71,115.0,205.929565429688
72,116.0,112.807395935059
73,117.0,407.260528564453
74,117.9,174.856033325195
75,119.0,921.04248046875
76,120.0,713.978332519531
77,121.0,8822.787109375
78,122.0,1106.33532714844
79,122.9,274.145538330078
80,124.0,59.9345397949219
81,126.1,4468.556640625
82,127.1,997.694641113281
83,128.1,205176.3125
84,129.1,19048.638671875
85,130.1,821.2197265625
86,131.0,317.129516601563
87,131.9,192.491744995117
88,132.9,268.238433837891
89,133.9,107.314514160156
90,135.0,4743.46484375
91,136.0,478.059448242188
92,144.0,33.2467384338379
93,145.0,158.996444702148
94,146.0,230.914321899414
95,147.0,762.639099121094
96,148.0,1031.44396972656
97,149.0,14440.328125
98,150.0,1983.81726074219
99,150.9,249.331420898438
100,159.0,29.7822208404541
101,159.9,75.2375564575195
102,160.9,183.428665161133
103,162.0,314.114532470703
104,163.0,120.249885559082
105,164.0,621.130249023438
106,165.0,25.7812366485596
107,174.0,335.069091796875
108,175.0,270.046051025391
109,176.0,188.174514770508
110,177.0,546.512390136719
111,178.0,231.549438476563
112,188.0,97.83203125
113,190.0,223.886825561523
114,190.9,119.120025634766
115,192.0,141.188552856445
116,204.0,297.016265869141
117,205.1,63.5544128417969
118,206.1,2386.34887695313
119,207.0,226.915161132813
120,208.0,23.6375122070313
121,208.9,6.88279151916504
122,230.0,60.4510955810547
123,232.0,34.4049453735352
124,234.1,722.186218261719
125,235.0,102.090156555176
126,259.1,90.9016189575195
