#"+EI Scan (rt: 3.363-3.410 min, 9 scans) DIBUTYLONE-7.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,41.0,1667.27880859375
1,42.1,6898.392578125
2,43.0,1648.75744628906
3,44.0,3084.0048828125
4,45.0,427.727966308594
5,45.9,35.1390838623047
6,50.0,419.66064453125
7,51.0,724.749816894531
8,52.0,146.965103149414
9,53.0,650.80859375
10,54.0,234.68977355957
11,55.0,869.575073242188
12,56.1,3715.07373046875
13,57.0,396.451507568359
14,58.1,1541.77099609375
15,60.9,208.847518920898
16,62.0,1261.27514648438
17,63.0,4053.8271484375
18,64.0,557.009948730469
19,65.0,5057.10791015625
20,66.0,410.796661376953
21,67.0,91.4751586914063
22,68.0,607.922729492188
23,69.0,673.700073242188
24,70.1,3210.4267578125
25,71.1,12234.291015625
26,72.1,762.702880859375
27,74.0,288.99853515625
28,75.0,157.032028198242
29,76.0,179.647811889648
30,77.0,725.550170898438
31,78.0,192.268524169922
32,79.0,384.443328857422
33,82.0,95.4103088378906
34,84.1,3074.5830078125
35,85.1,1277.65173339844
36,86.1,137343.953125
37,87.1,8231.63671875
38,88.0,216.037170410156
39,88.8,23.6804885864258
40,89.0,202.197860717773
41,90.0,69.994255065918
42,91.0,1986.81555175781
43,92.0,361.320068359375
44,93.0,65.7171936035156
45,94.1,20.1645240783691
46,94.5,18.9539623260498
47,101.3,17.4215316772461
48,101.5,22.993522644043
49,101.7,21.598352432251
50,101.9,41.0298385620117
51,102.4,34.9119415283203
52,102.8,43.0169792175293
53,102.9,256.203643798828
54,104.0,134.676940917969
55,105.0,265.555541992188
56,115.0,69.7025909423828
57,116.9,88.3624649047852
58,118.0,97.1451721191406
59,119.0,641.053344726563
60,120.0,501.948120117188
61,121.0,4114.39599609375
62,122.0,489.982086181641
63,131.0,159.385391235352
64,132.0,118.575248718262
65,133.0,129.610641479492
66,134.0,39.270751953125
67,135.0,1303.30786132813
68,136.0,108.203735351563
69,145.0,64.5066070556641
70,146.0,106.445220947266
71,146.9,23.8219375610352
72,147.0,444.849548339844
73,148.0,124.169036865234
74,148.1,83.3835144042969
75,149.0,5807.99072265625
76,150.0,564.574829101563
77,150.9,20.998384475708
78,159.9,125.007972717285
79,161.0,117.092544555664
80,162.0,260.008239746094
81,162.9,17.7083435058594
82,163.0,47.8259429931641
83,163.9,17.416898727417
84,174.0,38.2829437255859
85,174.9,71.9280014038086
86,175.0,168.178771972656
87,176.0,165.446838378906
88,177.0,177.242126464844
89,178.0,746.671203613281
90,179.0,22.1431350708008
91,187.9,62.5341606140137
92,188.0,20.3484363555908
93,189.0,22.0527057647705
94,190.0,333.803497314453
95,191.0,113.135429382324
96,192.0,182.429611206055
97,204.0,280.622192382813
98,205.0,35.5769729614258
99,206.0,285.709045410156
100,207.0,37.894287109375
101,233.1,17.7256507873535
