cosine_similarity,area_ratio,std_ratio,correlation,label
0.965492270929824,0.9843839386637891,0.9674194400580621,0.9635516510694861,1
0.9738493721290021,0.9794626463603819,0.9820062470639089,0.9723946025620552,1
0.9697658088980609,0.9991225661389568,0.9717476084370544,0.9680863908773971,1
0.9747309783289742,0.9681790976911305,0.9733532100042883,0.973266028650319,1
0.9751944491564253,0.9842611312875446,0.9715038392961682,0.9737788623419574,1
0.9706157012671937,0.9945126949582519,0.9813357982134239,0.9689853507881934,1
0.9783629234737409,0.9833975072428441,0.9997491435648828,0.9771676563257092,1
0.9580613797796769,0.9888234833283105,0.9810896238134311,0.9556744314562629,1
0.9780541286865709,0.9134248409669941,0.9626302325373871,0.977351132417509,1
0.9735110161311971,0.9944343344619336,0.9843864650470043,0.9725405334657932,1
0.9219654211345307,0.9136587559422585,0.8973562344438625,0.919343676399438,1
0.7685864832234878,0.830095583384975,0.8315183901611414,0.7601904553478418,1
0.9723780624061054,0.9071473324772269,0.9628168734455351,0.9714710310242081,1
0.9192863285371159,0.8429385025759396,0.9109701050953981,0.9165605828939308,1
0.7834391347610418,0.7631465513625713,0.8214165529367856,0.7759760529805206,1
0.9177590292678499,0.929126501971751,0.9266080510891969,0.9147955620598374,1
0.7748223470817165,0.8493881558196175,0.8457545696321762,0.7667212851338853,1
0.856929573098128,0.9029926808366129,0.8955088121879944,0.8515293780184789,1
0.9961723310422326,0.9990483673982986,0.987137723438382,0.9958561784728245,1
0.9925240613029822,0.9711530851000304,0.9971994653585667,0.9919321311530447,1
0.9959773224615317,0.9963508026000721,0.9955975948995175,0.995640822936065,1
0.9959159565243704,0.9780877578752236,0.9877742119726145,0.9956255538360295,1
0.9951620970881603,0.9616345494056313,0.9778931415072952,0.9947793213360366,1
0.9919601358265138,0.9975686341955644,0.9983245134216412,0.991290449382821,1
0.9969811082434229,0.9742920137250809,0.9997082239070466,0.9967616942617934,1
0.9883513212627432,0.9566349803986295,0.9783203578637656,0.9874597850428,1
0.9947300804190565,0.9849129034385873,0.9771746223256322,0.9943330318244855,1
0.9931132031553876,0.9712889099724126,0.9988288748885537,0.9926124375015257,1
0.9954160135224687,0.9887729856645772,0.999754662843544,0.9950955366894156,1
0.9917259428826601,0.9898872215234906,0.9726947244785435,0.9911336309600789,1
0.9952635078961557,0.9579051117513844,0.9940927187942017,0.9949809299262458,1
0.9937773490176062,0.9739627113954548,0.9921266336521842,0.9933512597191871,1
0.9925754700934208,0.9988743810055467,0.9729334211975211,0.9920678608903236,1
0.9948407307177313,0.9712716390449173,0.9942602791768389,0.994507002310254,1
0.9937607534752795,0.9850215625994595,0.9923700989104028,0.993328964065012,1
0.9908685960556726,0.9687435622972955,0.9785221507970671,0.9903212030739575,1
0.9937330711110887,0.9839128036186514,0.9804138821451566,0.9933279673864912,1
0.9924909859727105,0.9848866329494664,0.9978560099130468,0.9919926004833314,1
0.9933461516623897,0.9429735129832628,0.9889520688058391,0.9929223866805619,1
0.9946152509456793,0.9865704173720664,0.9807440461506326,0.9942262344784099,1
0.9943131875956768,0.9914764761673244,0.9878608398028971,0.9939023876756219,1
0.9902020300730078,0.994838948339187,0.9948338228741259,0.9894960037231302,1
0.9946583540948855,0.9400069425467944,0.9799596930550826,0.9943131446514953,1
0.9938497402754505,0.9362538151884389,0.9777584624686545,0.9934552197429983,1
0.9884503424063764,0.9807850161425917,0.9743878499621282,0.9876595184679902,1
0.9952919529326681,0.9974088701402298,0.9969666689848727,0.9949486032534326,1
0.9908759146464159,0.9964347741757316,0.9861978799115514,0.9902210954422248,1
0.9897040609481697,0.9634313696833923,0.9595824463401553,0.9890475940879468,1
0.9895562184430369,0.9895078108391785,0.9908230725948014,0.9888141589755861,1
0.9883049676112758,0.9743082780321114,0.9715330634758396,0.9874776832325907,1
0.9879666948889729,0.975908454596511,0.9899649131240607,0.9871315895932624,1
0.9886211582461154,0.9711880611360865,0.9706714669766532,0.987814183335602,1
0.9911219728972722,0.9846392998210123,0.9805313282941177,0.990493444221735,1
0.9927334920958034,0.9656690384872394,0.9808800769826275,0.9922325353304788,1
0.9909004082022176,0.9709097998177469,0.9744830012018953,0.9902554961224705,1
0.9887535382410539,0.9508356859149055,0.9617836447810121,0.9879733285752934,1
0.9915444308896406,0.9958412252527731,0.9971817574994201,0.9909608486670556,1
0.9927791031837281,0.9477906398658998,0.9609306944775471,0.992280436705751,1
0.9888699809758041,0.9671191565228343,0.9964303631261383,0.9883137121892033,1
0.9877291197282544,0.9830051493831552,0.9912743846728809,0.9870757741242471,1
0.97458179405518,0.9925740971247904,0.957174020620321,0.9732052731887004,1
0.9853825129172918,0.9847993954708993,0.9873001604091073,0.9846413473546052,1
0.9913536767841561,0.9944453782414693,0.995426940190921,0.9909030899310323,1
0.9745942548330914,0.953071532510537,0.9830988997517808,0.9733109142488275,1
0.9871536659658678,0.9815839175061909,0.9840304176937895,0.9864934060922711,1
0.9803739017695604,0.9733374788183302,0.9741914632668375,0.9793513378474729,1
0.9882403616135058,0.9977069660128597,0.9780488188432978,0.987639767173008,1
0.9820686087250697,0.9929303345660834,0.9282582029743925,0.9812217246027797,1
0.4405743674600806,0.2731411014095386,0.3895868708698046,0.3797242307977563,1
0.9032808586077978,0.6131163579834663,0.784814681781634,0.8941437367424324,1
0.43837216111432453,0.30522322187314643,0.4095818356339367,0.3725553086369453,1
0.25924776714684356,0.17890098381442748,0.2687428759575193,0.18123888801151378,1
0.5169449823702851,0.43344766214784525,0.489223262409424,0.4749524825586472,1
0.9309714273299694,0.9065828201046525,0.9429795967709953,0.9253677612673085,1
0.6643113486714068,0.5620361129523578,0.5884257559810989,0.638724166435727,1
0.523396180454663,0.4939633543541034,0.5172871636152961,0.47845465308537527,1
0.2905701116082822,0.2418997019005577,0.29597352099562674,0.23362224652287703,1
0.5703130169479939,0.5042209221451537,0.5599401003351028,0.537504968331699,1
0.9969706465785534,0.9926034478369554,0.9933283356880883,0.9967759781772012,1
0.9968765082425988,0.9696410699791106,0.9662533436220349,0.9966647987566398,1
0.9967697602951132,0.960736803591265,0.9747158386041345,0.99655403925401,1
0.9943986299262737,0.9628921810260668,0.9867350642888019,0.994044784957859,1
0.9978320514133827,0.9604458952564678,0.973428964011801,0.9976933367636794,1
0.9973711682538474,0.9519446883029203,0.9812828874955495,0.9972223308180419,1
0.9949792381587832,0.9514025041752658,0.9562712667362971,0.9946519222690704,1
0.9979588863170858,0.9923291817194797,0.9917976327084521,0.997826757579791,1
0.9932051757561856,0.9336598046846347,0.9534360551381584,0.9927684831723356,1
0.9934688721533128,0.9070051482981906,0.9389781942058522,0.9930660005387056,1
0.9916852120884952,0.9862738720716672,0.9804177796689036,0.9911366866345244,1
0.98717941022083,0.9371001437322135,0.9607272092259317,0.9863760657846532,1
0.9881697937643644,0.9921871519622391,0.9772074467465889,0.9873923008720727,1
0.9875818208175099,0.9836974690935483,0.973411891854478,0.986752093985948,1
0.993447128772422,0.9501419131826291,0.9799161430450378,0.9930532928723601,1
0.9909315485505575,0.9992804832318068,0.9966460149494671,0.9903226627170169,1
0.9891893471308467,0.996303099419862,0.9929813725280103,0.9884591208070521,1
0.9851748156442762,0.9435266019197605,0.9830044530370236,0.9842665604279536,1
0.9909797921241924,0.9555395905002032,0.9866373447138812,0.9904187207926476,1
0.988788410270141,0.9926097805258068,0.9965848117630305,0.9880369578881656,1
0.9941720186485075,0.9832295987234754,0.9722842056069347,0.9937601525416739,1
0.9972735534124622,0.9745823788525206,0.9944114915491266,0.9970917130153778,1
0.9970614442523454,0.9745109450713539,0.9906982059837955,0.996852460019853,1
0.9957618445161562,0.9791622425359587,0.9846410995633971,0.9954529918577011,1
0.9949515242052424,0.956938623064887,0.9665723781588691,0.9946019695150553,1
0.9925618085955209,0.9880943485572101,0.9818671579406129,0.992051478925845,1
0.9942912333138795,0.9622876832068726,0.9612970434635122,0.9938878925201429,1
0.9948571552659106,0.9490758699318319,0.9851314154591606,0.994530881676688,1
0.9960092257340645,0.9944017332797039,0.9899459489679016,0.9957317982520435,1
0.99465105658753,0.9532028993983207,0.9751097561901546,0.9942709190034373,1
0.9775026121581791,0.851213249099318,0.9472854922774296,0.97651332340438,1
0.9869670188786632,0.9697200180844928,0.9708029847451908,0.9861345922514071,1
0.9833953832441527,0.9999509015443085,0.9984237322541165,0.9822956781810094,1
0.9874336584456952,0.9378758000563868,0.9719259827240461,0.986672704095721,1
0.9717709439895279,0.8594612775489876,0.951179836803787,0.9704180228152484,1
0.9752159544438446,0.859445640733588,0.960786567819841,0.974085171503137,1
0.9663911298429265,0.8771215889296722,0.9528466880367682,0.9646708833828541,1
0.9811678537799198,0.9617285331037111,0.9715884512472559,0.9799344969964168,1
0.9871953396646233,0.9705253741583085,0.9925889059203602,0.9864071000531778,1
0.9823800417109267,0.9306355229836613,0.9634980930545097,0.9812869679108985,1
0.9773412138889457,0.8962188441528857,0.9501062319664783,0.9763404134757887,1
0.9648735999319404,0.9471347656915386,0.9991895775380696,0.9632590284558119,1
0.9841374538269932,0.9602134003587175,0.9767193975966277,0.9833481897400207,1
0.978240226138339,0.945251809148672,0.9483764278617658,0.9771477819656889,1
0.9689653095808906,0.9585172551938683,0.9576680283934476,0.9675843966501587,1
0.988773906839822,0.9459046765199749,0.9774207536319982,0.9882622359178358,1
0.987416243190891,0.9498024505715166,0.9966037964184413,0.9868782798241763,1
0.969282704551397,0.996957767780429,0.9725795335190334,0.9678341279141426,1
0.961566246592015,0.9908590626573259,0.9524701621597056,0.9597925018169823,1
0.9843749201759905,0.9952727667015406,0.9729762143660833,0.983598477217138,1
0.9861608029147615,0.999310671094422,0.9663405714628321,0.9855077252036817,1
0.9917612365174021,0.9877459165667758,0.9727453584091158,0.9913919156402955,1
0.9936028774826333,0.9966164133462991,0.9852993112782779,0.9933014885140657,1
0.9912885581813969,0.9861671255570054,0.9746105176394108,0.9908732702184385,1
0.9899533910387219,0.99004666477437,0.9955787936350154,0.9894415303861596,1
0.9841133038341547,0.9958516293280951,0.980917433560334,0.9833247413344514,1
0.9920205797947501,0.9882448694834479,0.9917933360359223,0.9916342959544293,1
0.9928190177017066,0.9950510702252146,0.9782041794814634,0.9924710224610204,1
0.995740523604041,0.9797465181260945,0.9934764235420848,0.9955450660259865,1
0.9932216158415665,0.9830508431348696,0.9894222910241672,0.992890977928736,1
0.988603140900545,0.9233606871394334,0.971408795964379,0.9880774812805899,1
0.9894692868209474,0.9459124767489819,0.9891886781271564,0.9889729638196267,1
0.9888122777434194,0.9211721025292765,0.9772115380302748,0.9883182606940951,1
0.9862354634025576,0.968167804393255,0.986298727745237,0.9855093942214417,1
0.9895121369933303,0.9796037612634358,0.9821271130323502,0.9889963957738249,1
0.989401254057137,0.9960222560097339,0.9957981972208741,0.9888813443108126,1
0.9883408955919596,0.9533917519950252,0.984174322019777,0.9877745069607249,1
0.9895898763150138,0.9738615871686068,0.9843528588292381,0.9890827117492285,1
0.9849464320820397,0.9747832905265117,0.9973168017034348,0.9841989471209018,1
0.9798063273662799,0.9426750255099373,0.9824785709731566,0.9788312277248524,1
0.993298438758264,0.9798227358231556,0.98753909405139,0.9927659495353686,1
0.9924697700482302,0.9794612102251582,0.9900618428289694,0.9918620686033992,1
0.9944362738703211,0.9899938595369954,0.9987451401439903,0.993995653251399,1
0.9956099797111191,0.9971847452994774,0.9948989586240592,0.9952563682671464,1
0.9915576702578961,0.9577853318996862,0.9774844524136043,0.9908929164338727,1
0.9906330286662738,0.9855645017708542,0.9891331962506781,0.9898915326176917,1
0.9933091042776535,0.9811875425027902,0.9925651829446249,0.9927797361488766,1
0.9921018269053357,0.9718139504606196,0.9882232808673003,0.9914738321204838,1
0.9951533277747027,0.9761490952653046,0.9848063071421859,0.9947613600884161,1
0.9932395604422168,0.994874305956699,0.9965673907937707,0.9927000596008588,1
0.9882104028964107,0.9405128815189278,0.9579870162077806,0.9873037349753881,1
0.9941109178065148,0.9856079759191314,0.9988173530711245,0.9936432077089203,1
0.9915269950151038,0.9737643939794373,0.9833063793355594,0.9908477029474,1
0.9851456960701115,0.934885654471024,0.9736458691028761,0.9840712245407566,1
0.9874086551458297,0.9491104812357449,0.9582209363007553,0.9864208035030712,1
0.9906440403504855,0.9647056651336685,0.9743766343582907,0.9899083762966293,1
0.9837500174667919,0.9940168527635521,0.9839173015651741,0.982551067443303,1
0.993403810994886,0.9863612619877545,0.9842404304122022,0.9928786943438578,1
0.9862241538282266,0.9486107742945731,0.9741064366019612,0.985183004752753,1
0.987792611004014,0.9626903736718975,0.9895214241154268,0.9868717219168166,1
0.481693561201444,0.8087064753868826,0.9087201205428246,0.2736863822302962,1
0.5200270320511766,0.8470675576817355,0.8824177451724258,0.3688402043194275,1
0.8026020285789519,0.5543269663140947,0.36611802280834804,0.7558261261238393,1
0.4896164412434439,0.46803539146051987,0.8835283280231031,0.3780944541067665,1
0.7686899852711819,0.656733854344532,0.6325086941620462,0.710259670883049,1
0.289521995709044,0.3766717084643738,0.3093267308164895,0.10558429985007145,1
0.8057694914318901,0.7217702761142355,0.9033471574792235,0.7783353136144965,1
0.23720770745842248,0.14319128591979968,0.19040172687305676,0.11557266568938324,1
0.8097508952872609,0.5921849155759059,0.6152571050191102,0.78584592563165,1
0.23875783651068275,0.24180164363110243,0.3094669290607262,0.11242755362064008,1
0.9961524859056762,0.8934779307762623,0.9065268250161747,0.9959731349994334,1
0.9979953665655011,0.9517141681001571,0.9542802467883835,0.9978985276084712,1
0.997409634014892,0.9134452862625972,0.9226611725834248,0.9972873919095482,1
0.9986835194354307,0.9936242216370156,0.9986420223632054,0.9986205233068802,1
0.9972043307499228,0.9692450477951041,0.9776204450325342,0.9970730301843165,1
0.9970805552962186,0.9781406113900567,0.9825132474989984,0.9969426946979879,1
0.9962139927795409,0.8877813135174148,0.9077595421740338,0.9960427778439578,1
0.9996607251093333,0.9909056392390141,0.9950201155262599,0.9996449096991098,1
0.995100884811484,0.9159513536200078,0.9285398508045978,0.9948668159557283,1
0.994807819316034,0.9076213615706741,0.9239158296183271,0.9945635460470876,1
0.9750851699920369,0.947401737934506,0.9675777994742476,0.9728043340326598,1
0.9842414577293418,0.8961843185053419,0.9604816593064935,0.9831355546289453,1
0.9504496678579593,0.9391795405478277,0.9855509567215586,0.9465996330879198,1
0.9640813736997409,0.9045235170158911,0.9450484576547384,0.9612966317436342,1
0.9768823207951999,0.9340117804625137,0.9945109346213294,0.974737964678116,1
0.9538119817552099,0.9959450184350892,0.9393885677306019,0.9493529519694832,1
0.9568953550564439,0.9878670339499124,0.9810915445868458,0.9527453216455682,1
0.9663636966314632,0.9666312970061444,0.9586093543857562,0.9634045473157236,1
0.966513441542006,0.9907805619713891,0.9839318101473187,0.9636874253852662,1
0.9511921282462253,0.9756260206425587,0.9432062372849297,0.9470453198507693,1
0.989498850247182,0.9386626189862296,0.9810194158685717,0.9888448691691911,1
0.9886556058209076,0.9354770341160362,0.9762878012885972,0.9879411368643483,1
0.9875525250513255,0.9000144030699073,0.9606227375833541,0.9868226559788523,1
0.9824395908735204,0.963059867497793,0.9920814100606994,0.9812876749069428,1
0.9929452270538773,0.9964413989076301,0.995896741768594,0.9924439233131124,1
0.9893437209799342,0.9595548406278657,0.9782140136950631,0.9885882978021338,1
0.9846279090932184,0.9718905292739474,0.9882820228158679,0.9835766198916038,1
0.9910301687784083,0.9569828213702068,0.9818936264065218,0.9903988020969646,1
0.984519878334194,0.9712344874928458,0.9847408999293733,0.9834613842416852,1
0.9839611985138746,0.9260026985313874,0.9660728486541252,0.9828848149573723,1
0.9515312762284267,0.9683642057094649,0.9377574307258436,0.9486700492925564,1
0.9438240508955086,0.8834995387874022,0.9839661182003778,0.9409338522540426,1
0.9243922182133487,0.9575913844666952,0.945215867357589,0.9197281611881352,1
0.941878053176673,0.9118126971046588,0.878922579646347,0.9387192475430712,1
0.9669684137398212,0.9731979155795034,0.9711701416166322,0.9652680927380248,1
0.9441260005730252,0.939502391251021,0.978602150723325,0.9408292332817576,1
0.9420500460192325,0.9168981036428511,0.987428113215506,0.9385999037159485,1
0.9574377428813591,0.9584073370047296,0.9702424153802472,0.9551838661984589,1
0.9504443006420861,0.9301977428245221,0.9538741651893982,0.9479705314041463,1
0.972062431029437,0.9918912961780731,0.9959300436656343,0.9703435857576519,1
0.8475882741757577,0.9689347071359173,0.9776596227447454,0.8398656047373695,1
0.891758870239175,0.9481912256064637,0.9375779418681349,0.8860180916783154,1
0.9085671260003965,0.9169482951436358,0.9801511351829999,0.9044169282322991,1
0.835621597029224,0.8648000585579237,0.8409903634046447,0.8271010289077504,1
0.897973752725863,0.8841124493012503,0.9168627632774051,0.8928384144990407,1
0.8802823402818112,0.9523823523138332,0.9928742093870937,0.874881333924008,1
0.7913050666458135,0.8326245624021175,0.8519070296354372,0.7810109373103542,1
0.8773129787062823,0.8825123757339473,0.9743811863668773,0.8716665614145618,1
0.7553102721426047,0.898544837601082,0.8805805370632956,0.7427074820197299,1
0.8905511857845445,0.7929769393348046,0.858021108395316,0.8855669556866242,1
0.9936754353087472,0.9693919917147334,0.9906658483888282,0.9932992216777738,1
0.9905023367174149,0.9811129699760673,0.991604767380976,0.9899235363927339,1
0.9886120639841531,0.9282964893746657,0.9887628517344693,0.9879954002960392,1
0.9907747210555498,0.9577322631390721,0.9897819965011716,0.9902253938692349,1
0.9945397798140305,0.9900069919341227,0.9986089316113522,0.9942010761369766,1
0.9937945738419792,0.9562000762749142,0.9977221002700368,0.9934406751239415,1
0.9957416397823875,0.9872253834224969,0.9990938295539609,0.9954720447550893,1
0.9946840878446345,0.9398550571124118,0.9964960611004787,0.9944428191774994,1
0.9962647796818757,0.973301022397837,0.9981133364647532,0.9960465580164881,1
0.9944526733232866,0.9689098200952895,0.9983537157781706,0.9941098995076552,1
0.14810360889365262,0.5626882306593057,0.6296015541867727,0.059629201422883464,0
0.13435639820587195,0.5497443289725186,0.6171400130197217,0.04487048187375198,0
0.15871256974072792,0.5388933481880543,0.6163517703438626,0.07340118213140517,0
0.17660090414102514,0.6073191733560542,0.6672752527368513,0.08999938989078263,0
0.1561204252296794,0.6367771767462578,0.6793590820795168,0.06448406562457565,0
0.14444114060601213,0.5869013708547947,0.6456764251786072,0.053062089078220166,0
0.13168114512183857,0.5793837186371819,0.6325890982162269,0.03822272377811228,0
0.15255710194455882,0.564656293846968,0.6309429029161739,0.06347061361764904,0
0.17479172218228073,0.5890295972173419,0.6337971360063426,0.08465803283642467,0
0.15482588126876903,0.6115542405498031,0.6540114734142036,0.06193243076673795,0
0.13700056035612276,0.6297325450146791,0.6986213933420916,0.04755861052599447,0
0.12472455551183095,0.6199949949886162,0.6843575962922105,0.03354179417029086,0
0.1440760032688939,0.6138077666005983,0.6904329843846031,0.05660951024346867,0
0.16609654394143777,0.6485818185632337,0.7035600510081047,0.07769067566314761,0
0.1427316103284334,0.6608401631903653,0.7164406748239387,0.051781474075386386,0
0.14865571726628551,0.6227957215193215,0.6885923623264283,0.05971859382875848,0
0.1315824562109339,0.6146868548021576,0.6757027804658785,0.040319447851840794,0
0.1583844986731587,0.6030145846620032,0.6767004365704608,0.07179134910128915,0
0.17674888182653986,0.601064965625811,0.6489588837500689,0.08936588855528116,0
0.155964991948327,0.6217323065533531,0.6689695340509596,0.066059254330414,0
0.14380202554328253,0.6094654771655817,0.6528396549239632,0.058079274050351314,0
0.12726440795851773,0.6008787561745315,0.6415074997356452,0.039591835576504274,0
0.1525027281552757,0.5861756330305129,0.6393093494946525,0.06918728185475362,0
0.17321421409761933,0.5825023965333442,0.6177272847759118,0.08953940234235759,0
0.14958497386835784,0.6019758830163552,0.6355362811816936,0.06312790703767106,0
0.18507636271854827,0.4660027150992877,0.5841931429520075,0.10997049267206756,0
0.1772021616400615,0.4736702594133332,0.5823280093611856,0.09978550584782378,0
0.17752866103490572,0.5182241672825306,0.649893371533213,0.10173389109907371,0
0.18775848728159922,0.4682070320168529,0.5803619296580329,0.11201463594977437,0
0.18949705528114563,0.47023789048510495,0.5885268689207691,0.11467684220369917,0
0.18095153137533773,0.49869866828667986,0.6076419582882918,0.1022278027654071,0
0.1760411371337811,0.5105002470077519,0.607938394429089,0.0949287236903287,0
0.17357819662904928,0.5194143669191955,0.6360725282235788,0.09454263252981888,0
0.184124076648289,0.5033939609674799,0.6056107908111767,0.10466704566804944,0
0.1874669384323728,0.5044162002249116,0.6133734413119872,0.10921553937998497,0
0.18589958711436705,0.5247841041348926,0.6463466357410106,0.11019044388727145,0
0.17946878692700746,0.5401819617054329,0.6508571240253811,0.10137976129387853,0
0.17388740792614968,0.49499960577679003,0.6181914409626877,0.09813699763668073,0
0.18838323945285482,0.5304613460173228,0.6473509754821036,0.11218058443215084,0
0.19484037536014642,0.5388031764953232,0.6574458580065836,0.119244882086884,0
0.18176246557918296,0.5377388952775224,0.6568150110870441,0.10464506623753442,0
0.16966185448397278,0.5505899802850817,0.6599581753443607,0.0898315733559762,0
0.1677223358209638,0.5035035086798451,0.6251968197663313,0.09058005205475489,0
0.18526522049570868,0.5475821741021837,0.6596734524652538,0.10737387421996912,0
0.1840425339867725,0.5471623458915456,0.6679485366807594,0.1070959325397439,0
0.17725821628472616,0.531007837721384,0.6319071270581463,0.10331051398798587,0
0.1710009060147376,0.537357015560638,0.6260796652370639,0.09483469273461057,0
0.16715552626343866,0.5520502618138284,0.6629858623365394,0.09298740063486466,0
0.18331046327974643,0.5336856549981962,0.6270238454656865,0.10893703619975864,0
0.18938886442251787,0.5357067632811625,0.6346929187569548,0.11621234802022014,0
0.08340341487271688,0.7558392985680624,0.9717366640769868,0.005703627170492066,0
0.08250712375367197,0.7000029331335149,0.8909714570683449,0.0027974805919610797,0
0.08345701222056175,0.7016082186992562,0.9186182832905552,0.00655738104613055,0
0.08754855550813065,0.7053997997625218,0.8984862772051421,0.009833466230208598,0
0.0890231122933379,0.7363585777925196,0.9498939296627856,0.012129285807213903,0
0.09738465030738343,0.8940654788166306,0.9663167967826113,0.02839090996561419,0
0.0977464575171425,0.8363620080960024,0.949486133076484,0.027722086983480117,0
0.0937947385392451,0.8343789598398742,0.979523315117129,0.025500135200858625,0
0.10036427421876343,0.8398656551998955,0.9572035924490575,0.03168792006316737,0
0.09923418716721469,0.874066771918032,0.9869973566340694,0.030792291767393946,0
0.08715795797599873,0.8859331393635071,0.965819852210681,0.01669845059082361,0
0.08460365481534488,0.814466637985115,0.9429695236322606,0.012150256325177966,0
0.08450283853808445,0.8100146019591149,0.9648640188717255,0.014493950866783335,0
0.09137184023099175,0.8185669488178885,0.9531226792361276,0.020513924012922773,0
0.09113823212655475,0.8562933226527191,0.9899239936703209,0.020859688989022025,0
0.09652264179593761,0.8172455888314353,0.9836839492914212,0.022390973018913497,0
0.09818320225804349,0.7588268516719976,0.9350498039132298,0.022309682668380067,0
0.09909180484681997,0.7331739184280522,0.9340804558964011,0.02552887960719492,0
0.10366093027453405,0.760131825160187,0.9421909774374256,0.02935331907561261,0
0.10292504093393594,0.7951401581830382,0.9957768893906165,0.029391395884396695,0
0.09227321617049476,0.7180834511534252,0.9609536318537382,0.012280489021765767,0
0.09657938102168762,0.6655658239077092,0.8823609223583506,0.014948059297474774,0
0.09359205939530142,0.6538397620619708,0.8943629852453594,0.014266974255590691,0
0.09967168937311302,0.6695943934143633,0.890196580679711,0.01975500272303317,0
0.09582904845918996,0.6980042261936887,0.9408622708937314,0.016193009709929596,0
0.05296761997793586,0.737258995677983,0.9010507594895808,-0.0223987103451821,0
0.05199978197591244,0.8088718509310303,0.9738206955111934,-0.024097897523642088,0
0.052705616289588274,0.7780201997848971,0.9175300170151689,-0.02544652380185418,0
0.05397553751101254,0.8397122046608717,0.9857967922379666,-0.021993295185515502,0
0.06007659301526762,0.8148679696136446,0.9850480906472503,-0.01458686580027576,0
0.046080227183083335,0.8728288769727715,0.9586733025316717,-0.022199924947544337,0
0.045749232254863624,0.957633684017799,0.9646697779257766,-0.023172720839354836,0
0.044735545941467676,0.9210854004106153,0.9762064149217825,-0.026133060522897603,0
0.04742676714731133,0.9979010137586016,0.924744635011441,-0.021244603571909784,0
0.05400994756790985,0.970871185110612,0.9532739589170536,-0.01321600265510412,0
0.05110127244987618,0.8564460513416868,0.9583451602044261,-0.018088412731976096,0
0.05044568615463457,0.9403765447669877,0.9641957201728746,-0.019424826921327253,0
0.05070876711868857,0.9037968093655968,0.975872271221297,-0.02103575643462141,0
0.05197397528871207,0.9741406192875844,0.9257120492503296,-0.01795637295015388,0
0.059924027663943134,0.9449985259042492,0.9524052311892262,-0.008763186202341145,0
