#"+EI Scan (rt: 4.711-4.743 min, 6 scans) Iso4-4.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,2099.05322265625
1,41.1,16030.8544921875
2,42.1,38094.08203125
3,43.1,17580.93359375
4,44.0,3761.35302734375
5,45.1,98.2486801147461
6,45.2,109.405906677246
7,45.7,118.437347412109
8,46.3,72.6852874755859
9,49.1,205.839462280273
10,50.0,5931.83154296875
11,51.0,17711.107421875
12,52.0,5312.38232421875
13,53.0,77.9532852172852
14,53.1,2269.54272460938
15,54.0,3334.6318359375
16,55.1,2585.94262695313
17,56.1,63695.484375
18,57.2,17782.482421875
19,58.1,1326898.625
20,59.1,52766.66015625
21,60.0,1010.61328125
22,60.9,109.525756835938
23,61.0,581.06640625
24,62.0,3730.31909179688
25,63.0,14584.8115234375
26,64.1,4576.96142578125
27,65.0,53427.6640625
28,66.3,5731.63427734375
29,66.8,5852.73779296875
30,67.9,603.203186035156
31,69.0,122.825103759766
32,70.1,2264.02026367188
33,71.0,96.5268478393555
34,71.1,968.580932617188
35,71.8,125.193000793457
36,72.1,78.3345031738281
37,72.3,182.64811706543
38,72.7,351.817260742188
39,72.8,168.424270629883
40,73.8,91.81787109375
41,74.0,2282.75
42,75.0,2843.60961914063
43,76.0,3220.84692382813
44,77.0,23494.42578125
45,78.0,10697.787109375
46,79.0,5342.90478515625
47,80.0,912.48486328125
48,80.9,189.654067993164
49,82.0,40.9968338012695
50,84.9,329.844848632813
51,86.0,886.39990234375
52,87.0,1211.16052246094
53,88.0,613.545349121094
54,88.1,139.548721313477
55,89.0,18459.06640625
56,90.1,8974.6708984375
57,91.0,153505.21875
58,92.0,14853.5654296875
59,93.0,3542.22241210938
60,93.9,65.6843338012695
61,94.1,494.761840820313
62,94.9,34.196460723877
63,98.0,126.49292755127
64,98.2,40.270149230957
65,99.0,28.777458190918
66,101.0,261.973602294922
67,101.0,417.451873779297
68,102.0,4450.521484375
69,103.0,11573.9384765625
70,104.0,8660.7568359375
71,105.1,8586.26953125
72,105.9,74.5012435913086
73,106.0,2144.39379882813
74,107.0,586.564147949219
75,107.8,35.2338180541992
76,108.0,83.0707778930664
77,108.9,72.3297729492188
78,109.0,65.6651077270508
79,111.0,38.0067024230957
80,113.0,398.678619384766
81,113.9,167.038269042969
82,114.1,444.180419921875
83,115.0,30383.064453125
84,116.0,9119.4052734375
85,117.0,32050.58203125
86,118.0,18331.8984375
87,119.1,30553.546875
88,120.1,3333.861328125
89,120.9,34.9650993347168
90,121.1,128.891174316406
91,127.0,81.272819519043
92,128.0,492.407318115234
93,129.0,683.969909667969
94,130.0,5991.49560546875
95,131.1,2833.00073242188
96,132.1,17201.8671875
97,133.1,13408.275390625
98,134.1,53204.2578125
99,135.1,5787.89208984375
100,136.1,333.079010009766
101,137.0,136.681518554688
102,137.1,248.951858520508
103,137.9,48.0215225219727
104,138.1,94.3451614379883
105,138.9,12.3504257202148
106,139.0,66.5395584106445
107,140.8,20.6995639801025
108,140.9,41.1713485717773
109,141.1,66.0589981079102
110,143.1,262.874603271484
111,144.0,365.6953125
112,144.1,1342.73486328125
113,145.0,436.651702880859
114,146.1,4208.466796875
115,147.1,1891.61437988281
116,148.1,17392.763671875
117,149.1,2201.423828125
118,150.1,1560.75109863281
119,151.1,210.601623535156
120,154.8,76.9337921142578
121,158.9,78.4266204833984
122,160.0,45.8841896057129
123,163.0,26.9414310455322
124,206.8,70.3974914550781
125,207.0,3.22578239440918
126,210.9,12.6402721405029
127,211.0,28.5879287719727
128,215.0,457.886108398438
129,215.9,31.2308197021484
130,216.1,56.9025726318359
131,216.9,149.055465698242
132,218.8,82.4168090820313
133,233.0,171.942840576172
134,233.9,58.8473930358887
135,236.9,220.087036132813
136,237.8,66.8986206054688
137,238.8,24.5903987884521
138,239.0,22.457986831665
139,272.8,28.3770046234131
140,288.8,21.4513664245605
141,288.9,43.6915969848633
142,292.8,175.684356689453
