#"+EI Scan (rt: 4.711-4.736 min, 5 scans) Iso4-8.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,2651.36889648438
1,41.1,18460.962890625
2,42.1,43207.43359375
3,43.1,19769.7109375
4,44.1,4395.82470703125
5,45.1,260.202941894531
6,45.8,43.0455169677734
7,46.3,50.3032913208008
8,48.9,45.4092178344727
9,49.1,162.222305297852
10,50.0,6793.64306640625
11,51.0,20244.59765625
12,52.0,5955.55615234375
13,53.0,2665.73364257813
14,54.1,3891.30810546875
15,55.1,2957.12182617188
16,56.1,72295.78125
17,57.2,11811.8203125
18,58.1,1530377.125
19,59.1,61082.4453125
20,60.0,1128.12927246094
21,61.0,768.110717773438
22,62.0,4234.7587890625
23,63.0,16703.830078125
24,64.1,5081.98681640625
25,65.0,61200.61328125
26,66.0,313.459991455078
27,66.3,5548.82763671875
28,66.8,6926.56396484375
29,67.9,239.356491088867
30,67.9,473.529693603516
31,69.0,39.8610000610352
32,69.1,138.123718261719
33,70.1,2698.59887695313
34,71.1,1011.99725341797
35,71.3,139.160583496094
36,72.0,35.5727577209473
37,72.3,427.282623291016
38,72.5,103.493690490723
39,72.8,303.185668945313
40,72.9,95.530387878418
41,73.1,156.073547363281
42,73.3,139.195602416992
43,74.0,2816.74267578125
44,75.0,3156.03100585938
45,76.0,3747.23559570313
46,77.0,27026.4296875
47,78.0,12268.298828125
48,79.0,6136.6005859375
49,80.0,1039.56958007813
50,81.0,227.976989746094
51,81.9,83.8347549438477
52,84.9,317.219543457031
53,86.0,985.3212890625
54,87.0,1270.99206542969
55,87.9,32.9407424926758
56,88.0,625.783996582031
57,88.1,279.136749267578
58,89.0,20405.599609375
59,90.1,10406.4970703125
60,91.0,175865.25
61,92.0,17033.359375
62,93.1,4025.42333984375
63,94.0,350.197509765625
64,94.1,365.087005615234
65,94.9,39.1344909667969
66,96.1,38.8336448669434
67,97.9,88.506103515625
68,98.0,132.113433837891
69,98.8,71.0026702880859
70,100.1,30.6572818756104
71,101.0,733.472045898438
72,102.0,5064.7314453125
73,103.0,13161.107421875
74,104.0,9910.7705078125
75,105.0,9877.587890625
76,106.0,2475.3388671875
77,107.0,761.826965332031
78,108.0,32.0278358459473
79,108.1,106.444763183594
80,108.9,24.1444320678711
81,109.0,58.2667007446289
82,113.0,465.072265625
83,114.1,530.339904785156
84,115.0,33838.2578125
85,116.0,10538.1220703125
86,117.1,37101.41796875
87,118.0,20827.515625
88,119.1,35066.97265625
89,120.1,3743.04638671875
90,121.0,135.364410400391
91,121.1,84.1093139648438
92,127.0,71.9487762451172
93,127.2,50.5348854064941
94,128.0,559.701843261719
95,128.9,94.0241546630859
96,129.0,451.4921875
97,129.1,207.987380981445
98,130.1,6930.4296875
99,131.1,3359.16918945313
100,132.1,19204.103515625
101,133.1,15198.544921875
102,134.1,59908.27734375
103,135.1,6403.25830078125
104,136.1,248.69921875
105,137.0,104.111083984375
106,138.0,129.498764038086
107,140.9,30.4878349304199
108,142.0,77.2167205810547
109,143.0,160.772125244141
110,143.1,103.054969787598
111,144.0,1930.53295898438
112,145.1,405.340179443359
113,146.1,4642.734375
114,147.0,106.906112670898
115,147.1,1998.79370117188
116,148.1,19809.46875
117,149.1,2600.88623046875
118,150.1,1855.59533691406
119,151.0,88.6508941650391
120,151.1,129.648254394531
121,155.0,68.6630020141602
122,158.9,100.374450683594
123,166.8,34.4398994445801
124,206.9,62.6959228515625
125,210.8,47.016170501709
126,215.0,223.071166992188
127,216.0,60.8792533874512
128,217.0,122.803665161133
129,218.9,77.8852691650391
130,232.9,125.130065917969
131,237.0,97.9425659179688
132,238.0,38.0095252990723
133,238.9,52.9609603881836
134,280.9,39.704402923584
135,288.9,82.5254669189453
136,292.8,24.420654296875
137,293.0,50.4161491394043
