#"+EI Scan (rt: 13.446-13.478 min, 6 scans) Iso4-10.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,1240.08666992188
1,41.1,37168.53515625
2,42.0,686.247863769531
3,42.1,1485.47021484375
4,43.1,39877.58984375
5,44.0,416.2646484375
6,45.0,161.411529541016
7,50.0,375.025299072266
8,51.0,1998.93981933594
9,52.0,1095.29333496094
10,53.0,7895.03857421875
11,54.0,314.137603759766
12,54.1,665.939025878906
13,55.0,18160.828125
14,56.1,1944.56018066406
15,57.0,2941.82934570313
16,58.0,324.011993408203
17,58.1,81.4198913574219
18,59.0,229.695068359375
19,60.0,65.0340805053711
20,61.9,87.1796951293945
21,62.0,94.7931594848633
22,63.0,1268.55407714844
23,63.9,57.0159454345703
24,64.0,472.782440185547
25,64.1,375.767181396484
26,65.0,7228.8515625
27,66.0,2147.8388671875
28,67.0,26671.044921875
29,68.1,2392.44799804688
30,69.1,24369.41796875
31,70.1,1559.28369140625
32,71.1,6238.22216796875
33,72.0,523.289978027344
34,72.1,40.6430931091309
35,73.9,59.895450592041
36,74.0,85.9046020507813
37,75.0,489.751495361328
38,76.1,1506.01354980469
39,77.0,19806.46484375
40,78.0,5019.4970703125
41,79.0,18954.09375
42,80.1,3830.68237304688
43,81.1,39142.26171875
44,82.1,4208.0830078125
45,83.0,4065.59814453125
46,84.0,724.98486328125
47,85.0,838.826477050781
48,85.9,126.01717376709
49,86.0,425.609039306641
50,86.2,36.6780166625977
51,86.9,157.895095825195
52,87.0,939.828430175781
53,87.9,250.92366027832
54,88.1,202.000076293945
55,89.0,3016.01245117188
56,90.0,844.207336425781
57,90.1,861.243896484375
58,91.0,39547.12890625
59,92.1,7067.22900390625
60,93.1,20696.095703125
61,94.0,4239.8876953125
62,94.1,244.042037963867
63,95.1,33456.46875
64,96.0,3284.89233398438
65,97.0,1984.45178222656
66,97.9,147.408187866211
67,98.1,1001.17132568359
68,98.3,76.5913009643555
69,98.9,84.1621932983398
70,99.0,1306.20556640625
71,100.4,2489.380859375
72,100.5,2471.1484375
73,102.0,2345.1533203125
74,103.0,8182.00732421875
75,104.0,3774.33056640625
76,105.1,26784.51171875
77,106.1,7544.10888671875
78,107.1,32560.279296875
79,108.0,10021.5556640625
80,109.1,12263.919921875
81,110.0,1616.18310546875
82,111.0,1621.76330566406
83,112.0,87.1752624511719
84,112.3,452.043060302734
85,113.3,1692.51647949219
86,113.4,820.720275878906
87,113.7,249.021286010742
88,115.0,28103.236328125
89,116.0,7697.927734375
90,117.1,12308.4501953125
91,118.1,3269.41015625
92,119.1,29020.55859375
93,120.1,7910.14501953125
94,121.1,29316.66796875
95,122.0,17914.76171875
96,123.0,19446.6875
97,124.0,7566.44091796875
98,124.9,88.184440612793
99,125.0,1178.9619140625
100,126.0,622.206420898438
101,126.1,441.51513671875
102,127.0,10397.40625
103,128.1,26650.68359375
104,129.0,20287.353515625
105,130.1,5020.521484375
106,131.0,16001.53515625
107,132.1,5250.7119140625
108,133.1,15121.583984375
109,134.1,9182.3173828125
110,135.1,15827.25
111,136.0,8933.921875
112,137.0,8244.138671875
113,138.0,3005.32568359375
114,139.0,3729.25073242188
115,140.1,1405.6181640625
116,141.0,18480.421875
117,142.1,9546.9482421875
118,143.1,11176.14453125
119,144.1,8855.0712890625
120,145.1,17980.56640625
121,146.1,5602.33349609375
122,147.0,34348.3046875
123,148.1,8398.3349609375
124,149.0,13205.9423828125
125,150.1,5820.2138671875
126,151.1,5437.994140625
127,152.1,14748.4736328125
128,153.1,14580.158203125
129,154.1,7472.98681640625
130,155.1,12124.1611328125
131,156.1,4419.822265625
132,157.1,17709.005859375
133,158.1,8322.4248046875
134,159.0,18814.859375
135,160.1,18216.396484375
136,161.1,28552.138671875
137,162.1,9240.685546875
138,163.1,12028.4755859375
139,164.1,4334.490234375
140,165.1,30283.716796875
141,166.1,9255.091796875
142,167.1,8363.8310546875
143,168.1,7187.998046875
144,169.0,13678.7880859375
145,170.1,6504.32666015625
146,171.1,16156.14453125
147,172.1,8166.69384765625
148,173.1,30475.427734375
149,174.1,70875.046875
150,175.1,44144.76953125
151,176.1,17570.666015625
152,177.1,10618.3544921875
153,178.1,10109.91796875
154,179.1,7628.93310546875
155,180.0,465.707061767578
156,180.1,3211.30859375
157,181.1,15575.9287109375
158,182.1,8599.1142578125
159,183.1,19702.0703125
160,184.1,8100.8681640625
161,185.1,18707.263671875
162,186.1,9766.3828125
163,187.1,54635.8046875
164,188.1,22360.375
165,189.1,17229.103515625
166,190.1,10899.77734375
167,191.1,13925.1748046875
168,192.1,2714.79418945313
169,192.2,997.86865234375
170,193.1,93290.2421875
171,194.1,14883.7431640625
172,195.1,11669.1474609375
173,196.1,6101.12255859375
174,197.1,18042.955078125
175,198.1,9717.7490234375
176,199.1,30231.669921875
177,200.1,19560.47265625
178,201.1,69549.6640625
179,202.1,21184.3671875
180,203.1,9194.7666015625
181,204.1,2597.94213867188
182,205.1,4917.287109375
183,206.1,2497.64208984375
184,207.1,17771.486328125
185,208.1,4044.65600585938
186,209.1,5777.14599609375
187,210.1,5059.3828125
188,211.1,12287.56640625
189,212.1,7897.4296875
190,213.1,29569.380859375
191,214.1,20478.357421875
192,215.1,55803.34375
193,216.1,13882.0654296875
194,217.1,82654.609375
195,218.1,17411.255859375
196,219.1,11361.93359375
197,220.1,2523.77172851563
198,221.1,33975.65625
199,222.2,5897.53369140625
200,223.1,3756.25122070313
201,224.1,4041.79028320313
202,225.1,10462.6220703125
203,226.1,6378.40771484375
204,227.1,16325.9208984375
205,228.1,12076.70703125
206,229.1,32287.359375
207,231.1,666307.75
208,232.1,127159.59375
209,233.1,49457.06640625
210,234.1,7593.36865234375
211,235.1,1869.91564941406
212,236.1,100.208564758301
213,237.0,377.25439453125
214,238.0,1125.55676269531
215,239.1,4510.58642578125
216,240.1,6138.74365234375
217,241.1,14167.421875
218,242.2,20137.255859375
219,243.1,297943.375
220,244.1,66768.6953125
221,245.1,34727.66796875
222,246.2,37146.6328125
223,247.1,6270.732421875
224,248.1,730.900512695313
225,249.1,289.537078857422
226,250.0,34.5401039123535
227,250.1,107.710289001465
228,251.1,723.892028808594
229,252.0,42.6392478942871
230,252.1,399.708374023438
231,253.1,4568.533203125
232,254.1,608.091857910156
233,254.2,1441.49743652344
234,255.2,12281.4169921875
235,256.2,12202.5966796875
236,257.2,83625.4453125
237,258.2,220949.171875
238,259.1,48911.81640625
239,260.1,6349.87255859375
240,261.0,152.334182739258
241,261.1,588.973693847656
242,262.1,28.479528427124
243,263.0,74.7294540405273
244,263.1,78.3102264404297
245,264.0,31.8664627075195
246,265.0,197.667190551758
247,265.2,187.737106323242
248,266.0,98.3544540405273
249,266.1,311.964202880859
250,267.1,2112.9609375
251,268.0,96.8642349243164
252,268.2,768.041687011719
253,268.3,312.057281494141
254,269.2,10185.833984375
255,270.2,2153.9296875
256,271.2,431763.1875
257,272.2,105736.46875
258,273.2,16245.96484375
259,274.1,1806.61755371094
260,275.0,575.497497558594
261,275.9,11.6172065734863
262,276.1,26.8912773132324
