#"+EI Scan (rt: 16.354-16.398 min, 8 scans) Iso1-9A.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,1742.44091796875
1,41.1,34183.1953125
2,42.1,33977.7265625
3,43.1,4997.75244140625
4,44.0,18651.9921875
5,45.0,484.00048828125
6,45.9,8.01256561279297
7,48.9,43.1089324951172
8,49.1,22.8211002349854
9,50.0,911.371459960938
10,51.0,3655.853515625
11,52.0,1113.41955566406
12,53.0,1816.765625
13,54.0,2456.3662109375
14,55.0,8224.4765625
15,56.0,5896.05615234375
16,57.0,3497.509765625
17,58.1,894.951416015625
18,60.9,137.697692871094
19,62.0,306.937347412109
20,63.0,1186.99572753906
21,64.0,742.688598632813
22,65.0,5694.71044921875
23,66.0,1711.90222167969
24,67.0,6210.3046875
25,68.1,7484.2236328125
26,69.0,85928.25
27,70.1,16194.2431640625
28,71.1,1554.70446777344
29,71.8,26.5014457702637
30,72.0,80.4879760742188
31,72.1,78.5727844238281
32,74.0,265.225708007813
33,75.0,114.304443359375
34,76.0,1296.06298828125
35,77.0,26048.14453125
36,78.0,4752.625
37,79.0,14724.330078125
38,80.0,3628.29833984375
39,81.0,1315.2724609375
40,82.0,7554.255859375
41,83.0,2421.19799804688
42,84.1,3750.181640625
43,85.0,345.082946777344
44,85.8,23.1672058105469
45,86.0,160.420684814453
46,86.1,25.5317440032959
47,86.9,4.00444793701172
48,87.0,75.2005157470703
49,87.9,45.9945755004883
50,88.0,65.9321365356445
51,88.1,28.0111408233643
52,89.0,1647.82446289063
53,90.0,1542.61608886719
54,91.0,19281.6953125
55,92.0,4040.23461914063
56,93.0,17667.76953125
57,94.0,9570.5546875
58,95.0,5898.8388671875
59,96.1,43968.51171875
60,97.1,5486.10693359375
61,98.1,3904.40234375
62,98.9,190.738830566406
63,99.1,111.271743774414
64,99.9,32.8668060302734
65,100.0,462.003540039063
66,101.0,347.909790039063
67,102.0,1274.15930175781
68,103.0,13720.3349609375
69,104.0,20729.447265625
70,105.0,76632.859375
71,106.0,11961.654296875
72,107.0,1338.88122558594
73,108.0,68.6388397216797
74,108.0,652.716979980469
75,108.2,121.241584777832
76,109.0,10.8837890625
77,110.0,556.978393554688
78,111.0,320.575561523438
79,112.0,1337.91259765625
80,113.0,159.865478515625
81,113.9,31.0611896514893
82,114.0,191.057174682617
83,115.0,2954.40551757813
84,116.0,1907.62194824219
85,117.0,9081.341796875
86,118.0,17724.38671875
87,119.0,6038.244140625
88,120.0,3850.8232421875
89,121.0,475.921844482422
90,121.8,39.0436553955078
91,121.9,113.302734375
92,122.1,49.3106231689453
93,122.9,72.0126647949219
94,123.9,6.73175239562988
95,124.0,151.151031494141
96,124.1,27.0104312896729
97,124.9,28.1612396240234
98,125.9,27.6024284362793
99,126.0,71.7112121582031
100,126.9,361.489532470703
101,127.1,99.4799499511719
102,128.0,1341.80859375
103,129.0,1850.92712402344
104,130.0,20852.6015625
105,131.0,13955.1484375
106,132.1,33476.63671875
107,133.0,4964.20458984375
108,134.1,5294.22900390625
109,135.0,511.76513671875
110,139.0,1548.29296875
111,140.0,137.437942504883
112,140.1,161.956726074219
113,141.0,115.0556640625
114,142.0,832.839660644531
115,143.1,2802.001953125
116,144.1,10073.3681640625
117,145.1,6289.48583984375
118,146.1,316459.28125
119,147.1,37386.578125
120,148.1,5254.70947265625
121,149.0,425.219116210938
122,149.2,75.1316986083984
123,150.0,238.644592285156
124,151.0,99.5716552734375
125,152.0,657.468994140625
126,153.0,128.701110839844
127,154.0,317.875701904297
128,154.1,25.0638046264648
129,156.0,1441.4482421875
130,157.0,1003.06298828125
131,158.1,46064.734375
132,159.0,6476.298828125
133,160.0,10646.328125
134,161.0,6654.11767578125
135,162.0,2870.60229492188
136,163.0,116.707275390625
137,163.9,25.3458557128906
138,164.9,114.135513305664
139,165.9,104.985015869141
140,166.9,127.699951171875
141,168.0,446.530609130859
142,169.0,452.240173339844
143,170.0,1034.88854980469
144,170.9,454.192138671875
145,172.1,3879.87573242188
146,173.1,1870.4326171875
147,174.1,989.309875488281
148,174.9,76.3113555908203
149,175.1,464.496826171875
150,175.8,72.4241561889648
151,176.0,49.4129333496094
152,176.1,39.3323287963867
153,177.9,145.064910888672
154,178.9,190.417816162109
155,180.0,235.74169921875
156,180.9,2.960693359375
157,182.0,801.061218261719
158,182.9,368.372650146484
159,184.1,7761.88037109375
160,185.1,7339.90966796875
161,186.1,16567.931640625
162,187.1,12984.5654296875
163,188.2,14913.716796875
164,189.1,432013.8125
165,190.1,59712.71875
166,191.1,6288.19921875
167,192.0,174.674041748047
168,194.0,129.291351318359
169,194.2,70.9189682006836
170,195.8,71.7981872558594
171,196.0,115.294494628906
172,196.9,91.240478515625
173,198.0,386.698852539063
174,198.9,142.734130859375
175,200.0,1463.77331542969
176,200.9,59.73828125
177,201.9,159.0234375
178,204.0,101.645904541016
179,206.0,145.733810424805
180,210.0,13.7849464416504
181,212.0,329.5791015625
182,213.0,456.790283203125
183,214.1,77377.8515625
184,215.0,9438.875
185,216.0,630.0703125
186,219.9,81.692138671875
187,221.9,58.3582916259766
188,222.0,0.0896072387695313
189,222.9,14.4609375
190,223.9,63.4408416748047
191,224.9,113.28564453125
192,226.0,162.256896972656
193,226.1,4.55111503601074
194,227.0,31.3936157226563
195,228.1,3042.26904296875
196,229.0,1457.44482421875
197,230.0,166.356048583984
198,231.0,182.748077392578
199,240.0,76.5778656005859
200,240.9,98.013427734375
201,241.9,146.35693359375
202,243.0,817.214782714844
203,244.0,188.106689453125
204,245.0,243.728149414063
205,246.0,41.6124229431152
206,246.9,61.51171875
207,247.0,9.30850982666016
208,248.9,60.6571617126465
209,250.0,93.0756454467773
210,251.0,486.705841064453
211,251.9,35.7582855224609
