#"+EI Scan (rt: 5.576-6.002 min, 68 scans) Iso 1-5A.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.0,80.5502624511719
1,41.0,3333.2333984375
2,42.0,10748.56640625
3,43.1,4480.88232421875
4,44.0,947.122924804688
5,44.9,39.9029655456543
6,45.0,52.7755432128906
7,45.2,2.70834875106812
8,48.9,2.42210507392883
9,49.2,2.49771046638489
10,50.0,193.90739440918
11,50.0,752.3095703125
12,51.0,1601.404296875
13,51.9,28.7911739349365
14,52.0,217.531921386719
15,52.1,193.361145019531
16,52.9,16.7033958435059
17,53.0,132.250854492188
18,53.1,108.374061584473
19,54.0,90.0001831054688
20,54.0,617.817138671875
21,54.1,194.919708251953
22,55.0,569.466613769531
23,55.1,200.063613891602
24,56.1,17451.994140625
25,57.1,8653.0361328125
26,58.1,293410.5625
27,59.1,12144.6611328125
28,60.0,67.0401458740234
29,60.0,204.803344726563
30,60.2,5.80433034896851
31,60.9,13.0311489105225
32,60.9,81.5662155151367
33,61.0,79.0798950195313
34,61.2,2.21096777915955
35,62.0,399.362762451172
36,62.0,494.235687255859
37,63.0,2840.0439453125
38,64.0,43.3312492370605
39,64.1,76.0353240966797
40,64.2,205.136245727539
41,64.3,142.349212646484
42,64.4,52.1152572631836
43,64.8,49.5713005065918
44,64.9,282.00732421875
45,65.0,415.696624755859
46,65.1,74.8468246459961
47,65.6,3.15790963172913
48,65.7,44.4444732666016
49,65.8,49.0413856506348
50,66.0,31.450309753418
51,66.2,46.3464851379395
52,66.3,24.3765106201172
53,66.4,23.3046016693115
54,66.8,47.5243339538574
55,66.9,76.1977310180664
56,67.1,33.8533477783203
57,67.2,92.6316223144531
58,67.4,110.209381103516
59,67.7,24.519702911377
60,67.8,143.901107788086
61,67.9,262.809631347656
62,68.0,186.704177856445
63,68.1,78.4212036132813
64,68.9,226.00749206543
65,69.0,491.455780029297
66,70.0,168.265869140625
67,70.0,1310.94213867188
68,70.9,35.5066452026367
69,71.0,286.196044921875
70,71.1,116.879333496094
71,71.2,25.2247848510742
72,71.7,2.51626825332642
73,72.1,733.217407226563
74,72.2,19.3182277679443
75,72.3,7.30580854415894
76,72.8,10.5446758270264
77,73.0,309.428344726563
78,73.2,14.5928268432617
79,74.0,294.455139160156
80,74.1,518.489929199219
81,74.2,21.9069519042969
82,74.3,6.15699005126953
83,74.9,12.6590547561646
84,75.0,1298.13781738281
85,75.1,1784.65478515625
86,75.7,26.0818481445313
87,75.8,533.436218261719
88,75.9,909.544006347656
89,76.0,145.766510009766
90,76.1,19.2004699707031
91,77.0,1212.84020996094
92,77.1,25.2875003814697
93,77.8,4.49137115478516
94,77.9,180.422012329102
95,78.0,154.379791259766
96,78.8,2.2527871131897
97,78.9,98.2683715820313
98,79.0,47.8336143493652
99,79.9,22.6771335601807
100,80.0,132.913360595703
101,80.1,83.3186645507813
102,81.0,1182.41723632813
103,81.0,281.493530273438
104,81.9,9.84217929840088
105,82.0,378.349884033203
106,82.1,265.503051757813
107,83.0,13145.5205078125
108,84.0,867.45361328125
109,84.1,31.6569213867188
110,84.7,2.84092545509338
111,84.9,29.4402675628662
112,84.9,5.55589294433594
113,85.0,114.271308898926
114,85.9,100.45629119873
115,86.0,116.396926879883
116,86.9,90.7976684570313
117,87.0,298.024566650391
118,87.8,2.76712012290955
119,87.9,125.018699645996
120,88.0,84.1025848388672
121,88.2,4.97668886184692
122,88.9,14.973729133606
123,89.0,2157.380859375
124,89.9,4.82686901092529
125,90.0,214.344512939453
126,90.0,128.923370361328
127,91.0,932.506408691406
128,91.8,14.9825019836426
129,91.9,104.460479736328
130,92.0,92.1220245361328
131,92.9,26.1297225952148
132,93.0,154.385971069336
133,93.1,76.8810653686523
134,94.0,460.497161865234
135,94.0,235.473831176758
136,95.0,1787.83630371094
137,96.0,2643.0517578125
138,97.0,192.295776367188
139,97.0,572.500244140625
140,97.9,78.3235397338867
141,98.0,87.0337371826172
142,98.9,100.55094909668
143,99.0,67.5747146606445
144,99.8,3.10844945907593
145,100.0,132.876037597656
146,100.0,75.7094345092773
147,100.1,13.1833515167236
148,101.0,2761.7001953125
149,101.9,9.70254325866699
150,102.0,478.951110839844
151,102.1,144.535614013672
152,103.0,284.905670166016
153,103.0,1217.84106445313
154,103.9,52.440315246582
155,104.0,210.05256652832
156,104.1,66.6827239990234
157,104.9,139.58154296875
158,105.0,263.154022216797
159,105.1,34.7634582519531
160,105.9,32.0429840087891
161,106.0,107.652053833008
162,106.1,56.4266738891602
163,106.2,22.3899993896484
164,107.0,4516.40234375
165,108.0,1589.10424804688
166,108.1,494.852874755859
167,109.0,38049.74609375
168,110.0,3642.00268554688
169,111.0,376.773284912109
170,111.0,587.15185546875
171,112.0,37.912899017334
172,112.1,16.920877456665
173,112.2,7.00117158889771
174,112.9,17.7097511291504
175,113.0,56.0757446289063
176,113.1,30.7642993927002
177,113.9,18.0265674591064
178,114.0,27.0158596038818
179,114.1,14.4000215530396
180,115.0,3054.70458984375
181,116.0,374.27880859375
182,116.0,352.823120117188
183,117.0,982.362854003906
184,117.0,814.603759765625
185,117.9,21.7408599853516
186,118.0,281.206329345703
187,118.1,180.895431518555
188,119.0,86.8966293334961
189,119.1,23.964958190918
190,119.2,9.45964908599854
191,120.0,570.95068359375
192,120.0,334.832946777344
193,121.0,869.617919921875
194,121.0,800.172424316406
195,122.0,2361.90063476563
196,123.0,588.244079589844
197,123.0,776.932556152344
198,123.9,65.5921630859375
199,124.0,274.474914550781
200,124.1,79.1776885986328
201,124.9,39.8180885314941
202,125.0,121.944366455078
203,126.0,19.9922466278076
204,126.1,4.72708940505981
205,126.9,4.6449146270752
206,127.0,5.37225723266602
207,127.2,2.36637592315674
208,127.9,25.17307472229
209,128.0,66.3257522583008
210,128.1,14.5594701766968
211,128.9,52.0216979980469
212,129.9,45.431697845459
213,130.0,301.908935546875
214,130.1,166.918731689453
215,130.8,6.16679525375366
216,130.9,199.61604309082
217,131.0,211.708053588867
218,131.1,103.370315551758
219,131.9,44.7461166381836
220,132.0,646.928283691406
221,132.1,9.29387664794922
222,133.0,5203.736328125
223,134.0,423.874206542969
224,134.0,1438.28295898438
225,135.0,6860.58837890625
226,136.0,4168.8203125
