#"+EI Scan (rt: 14.044-14.076 min, 6 scans) Iso 1-5A.D  Subtract "
#Point,X(Thompsons),Y(Counts)
0,40.1,151.564376831055
1,41.1,14301.0625
2,42.1,1128.61352539063
3,43.1,23297.603515625
4,48.8,25.3206424713135
5,49.9,134.300231933594
6,50.0,34.0771484375
7,50.1,105.962089538574
8,51.0,1795.11010742188
9,51.8,24.315954208374
10,52.0,841.973022460938
11,53.0,4579.455078125
12,54.0,539.700866699219
13,55.0,9087.54296875
14,56.0,1270.75573730469
15,57.0,1750.93200683594
16,58.0,177.253540039063
17,61.9,50.469554901123
18,62.0,294.8349609375
19,63.0,1585.310546875
20,64.0,839.970764160156
21,65.0,4185.82958984375
22,65.9,131.959991455078
23,66.0,794.163513183594
24,67.0,5239.0244140625
25,67.9,142.503890991211
26,68.1,279.228271484375
27,69.0,3531.04077148438
28,69.8,104.974731445313
29,70.1,560.300415039063
30,70.3,81.9166641235352
31,71.1,1781.77307128906
32,72.0,61.1581001281738
33,72.0,145.03923034668
34,75.0,360.80029296875
35,76.0,3309.28540039063
36,79.0,2807.24853515625
37,79.8,25.9233283996582
38,80.0,410.547607421875
39,82.2,2995.29077148438
40,82.9,1681.35290527344
41,83.9,669.866088867188
42,84.0,421.425933837891
43,84.9,167.230392456055
44,86.0,401.439758300781
45,87.0,525.6591796875
46,88.0,1590.4990234375
47,89.0,6293.734375
48,89.9,1604.1396484375
49,90.1,62.1226577758789
50,91.0,10778.0693359375
51,92.0,1508.01721191406
52,93.0,1307.86096191406
53,94.9,4078.33251953125
54,95.8,313.494201660156
55,96.0,1184.75366210938
56,97.1,3475.81884765625
57,97.8,987.948547363281
58,97.9,897.350341796875
59,98.9,939.12646484375
60,100.0,217.050323486328
61,100.1,263.502380371094
62,101.0,3156.77709960938
63,102.0,3582.3935546875
64,103.1,6693.09619140625
65,104.0,8326.0634765625
66,105.1,8557.6865234375
67,105.9,2346.51733398438
68,107.0,1739.72668457031
69,107.8,124.046516418457
70,107.9,262.249267578125
71,108.1,354.354766845703
72,109.0,1911.9208984375
73,110.0,626.9619140625
74,110.1,1351.77062988281
75,110.2,868.592529296875
76,111.0,8784.59375
77,112.0,8329.1640625
78,112.9,3287.65942382813
79,113.9,267.408203125
80,114.1,992.783813476563
81,115.0,23101.2265625
82,116.1,5921.2763671875
83,117.0,6291.8994140625
84,118.1,8236.642578125
85,119.4,70837.5390625
86,120.9,1205.43701171875
87,121.8,56.0742340087891
88,122.0,112.306793212891
89,122.1,108.531745910645
90,122.2,142.318634033203
91,123.0,2013.52209472656
92,124.0,3087.29150390625
93,125.2,8268.9052734375
94,126.0,15526.9326171875
95,127.0,15828.3740234375
96,128.0,40157.1953125
97,129.0,22477.3359375
98,130.0,4535.42626953125
99,131.1,3365.35229492188
100,132.0,1132.18920898438
101,132.1,366.342987060547
102,133.0,2023.81713867188
103,134.0,4293.89306640625
104,135.0,60.5400390625
105,136.1,160.371322631836
106,139.0,6727.103515625
107,140.1,2935.2099609375
108,141.0,24636.59375
109,142.1,11879.986328125
110,143.1,12080.9814453125
111,144.1,3769.87353515625
112,145.1,3896.0087890625
113,146.0,1317.25512695313
114,147.0,212.1318359375
115,147.8,55.7773666381836
116,149.0,267.692565917969
117,150.0,94.430549621582
118,150.0,1993.17590332031
119,151.1,9104.83203125
120,152.0,48693.94921875
121,153.1,23728.39453125
122,154.1,7118.14306640625
123,155.0,16297.2294921875
124,156.0,4389.28466796875
125,157.0,4057.68286132813
126,158.1,1372.9775390625
127,161.0,423.330810546875
128,162.0,173.589050292969
129,162.1,244.592910766602
130,163.0,1531.33935546875
131,164.1,6466.072265625
132,165.1,83283.9375
133,166.1,33159.39453125
134,167.1,22287.478515625
135,168.0,8616.5771484375
136,169.1,9988.603515625
137,170.1,6826.8203125
138,171.1,8917.0908203125
139,172.1,5240.158203125
140,173.0,1545.92504882813
141,173.7,56.5130805969238
142,174.0,221.481155395508
143,174.1,258.194091796875
144,175.0,819.267700195313
145,176.0,7942.87744140625
146,177.1,8059.2041015625
147,178.1,37647.20703125
148,179.1,25458.94921875
149,180.1,10159.5341796875
150,181.1,24891.625
151,182.1,8918.0224609375
152,183.1,6974.00390625
153,184.1,2563.2998046875
154,185.0,3178.408203125
155,185.9,108.073226928711
156,186.0,591.20458984375
157,187.0,361.195556640625
158,188.0,97.2442779541016
159,188.1,761.912658691406
160,189.1,17592.25390625
161,190.1,12229.259765625
162,191.1,22387.373046875
163,192.1,15790.6162109375
164,193.1,18216.279296875
165,194.1,18826.912109375
166,195.1,56670.82421875
167,196.1,15875.8740234375
168,197.0,8287.583984375
169,198.0,3639.48681640625
170,199.1,11802.4736328125
171,200.1,2406.04833984375
172,201.0,900.938720703125
173,202.1,8790.2373046875
174,203.1,8739.0126953125
175,204.1,4057.73486328125
176,205.1,12569.248046875
177,206.1,8136.744140625
178,207.1,15130.25390625
179,208.1,17022.93359375
180,209.1,61591.72265625
181,210.1,17253.4609375
182,211.0,18273.32421875
183,212.0,4912.927734375
184,213.0,1105.83935546875
185,214.0,112.436538696289
186,218.0,2922.74755859375
187,219.0,3844.9580078125
188,220.1,6735.330078125
189,221.1,21934.978515625
190,222.1,15702.73046875
191,223.1,187514.703125
192,224.1,64007.80859375
193,225.1,28643.669921875
194,226.1,4892.396484375
195,227.0,797.155395507813
196,228.0,125.498291015625
197,228.1,491.134368896484
198,229.0,739.587158203125
199,230.0,685.273193359375
200,231.0,2319.41918945313
201,232.1,1905.103515625
202,234.0,1645.99560546875
203,235.1,14289.505859375
204,236.1,14737.5087890625
205,237.0,31186.2109375
206,238.1,620002.1875
207,239.1,156050.015625
208,240.1,20492.90234375
209,241.0,1571.94604492188
210,242.0,232.845367431641
211,243.0,683.791687011719
212,244.1,439.857330322266
213,245.0,1117.6279296875
214,246.1,1269.72106933594
215,247.1,3754.7119140625
216,248.1,2013.87646484375
217,248.2,104.59716796875
218,249.1,7647.30126953125
219,250.2,6920.4072265625
220,251.1,154133.828125
221,252.1,44714.7890625
222,253.1,53041.921875
223,254.1,17992.27734375
224,255.1,3289.84643554688
225,256.0,151.251739501953
226,256.2,296.151550292969
227,258.0,280.515289306641
228,259.0,925.1279296875
229,260.0,183.408843994141
230,261.0,1493.63391113281
231,262.0,39.2273216247559
232,262.1,1063.13415527344
233,263.1,9275.5458984375
234,264.1,2926.12255859375
235,265.1,28479.765625
236,266.1,6609.55322265625
237,267.1,14837.4765625
238,268.1,3341.63818359375
239,269.1,1992.90075683594
240,270.0,161.935302734375
241,270.1,102.422645568848
242,272.1,78.6244049072266
243,273.0,192.787841796875
244,274.1,724.641296386719
245,275.0,378.404541015625
246,276.1,564.827697753906
247,277.1,3731.27026367188
248,278.0,447.441009521484
249,278.1,909.263916015625
250,279.1,9424.4384765625
251,280.1,2941.13525390625
252,281.1,10480.5283203125
253,282.1,1621.75439453125
254,283.1,216.311752319336
255,285.0,962.419494628906
256,287.1,232.115188598633
257,288.0,14.4956665039063
258,288.2,69.7663650512695
259,291.0,1582.7548828125
260,292.0,307.678253173828
261,293.1,34218.21484375
262,295.2,4157003.75
263,296.2,1099326
264,297.2,140098.703125
265,298.2,13101.25
266,299.1,1281.62963867188
267,300.0,107.836563110352
268,302.8,23.859073638916
269,302.9,172.444046020508
270,304.1,28.3753337860107
271,304.8,13.3511238098145
272,304.9,22.3668594360352
273,305.0,21.1097259521484
274,306.0,31.0610961914063
275,306.2,77.7489395141602
276,307.0,779.45947265625
277,308.2,2913.0361328125
278,309.2,27310.421875
279,310.2,526536.875
280,311.2,123067.65625
281,312.2,16041.8076171875
282,313.2,1476.50952148438
283,314.1,142.715728759766
284,315.0,124.013092041016
285,323.0,0.929458618164063
286,330.7,32.3774566650391
287,333.1,33.7012100219727
288,334.7,31.6186141967773
289,335.0,67.9594650268555
290,336.9,7.73955821990967
291,340.7,52.3848419189453
292,341.0,98.9301910400391
293,343.1,25.4306049346924
294,345.0,58.511360168457
295,348.8,320.533264160156
296,349.8,49.6201591491699
297,350.9,23.7939453125
298,352.8,51.3355522155762
299,353.9,35.369873046875
300,355.1,214.4208984375
301,356.7,30.0882434844971
302,358.9,28.270133972168
303,361.0,166.537124633789
304,361.1,123.98233795166
305,363.0,62.5809173583984
306,367.2,53.9386253356934
307,368.1,28.6949634552002
308,369.1,378.919067382813
309,370.0,100.451820373535
310,371.0,272.130798339844
311,371.9,8.24414825439453
312,372.1,65.4913711547852
313,375.1,316.309997558594
314,376.0,117.842010498047
315,377.0,27.2256698608398
316,378.9,35.8722038269043
317,379.1,423.987396240234
318,380.1,30.8566455841064
319,380.2,25.9290904998779
320,429.1,110.239379882813
321,430.1,28.2596187591553
322,450.9,34.2694816589355
323,453.1,232.415298461914
324,454.1,15.0993022918701
